,frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle),dx,dy
575,20,6,297.006,182.50400000000002,318.995,176.717,7.409820308212605,-0.6747620188158849,0.7808556428267421,-2.3149999999999977,0.0
596,20,27,1047.1799999999998,369.397,1041.43,364.805,2.2999999999999545,0.0,1.0,-2.290000000000191,0.0
605,21,6,301.5960000000001,183.65200000000004,322.467,179.032,4.17300958541912,0.5880690663947402,0.8320134255457904,4.5900000000001455,1.1480000000000246
626,21,27,1047.1799999999998,369.397,1041.43,369.397,4.5919999999999845,1.5707963267948966,6.123233995736766e-17,0.0,0.0
636,22,6,300.446,187.096,327.097,180.189,4.7723735184916025,0.24487702161681796,0.9701671468211888,-1.150000000000091,3.44399999999996
657,22,27,1047.1799999999998,369.397,1046.02,371.693,5.132223299896372,0.46382188575052885,0.8943492384855112,0.0,0.0
667,23,6,299.3059999999999,182.50400000000002,330.569,187.133,7.763628017879301,1.1071487177940873,0.4472135954999608,-1.1400000000001,-4.5919999999999845
688,23,27,1047.1799999999998,369.397,1046.02,367.101,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,0.0,0.0
698,24,6,307.3360000000001,185.94800000000004,334.041,183.661,4.9101494885593775,-0.7853981633974524,0.7071067811865447,8.0300000000002,3.444000000000017
719,24,27,1047.1799999999998,369.397,1046.02,367.101,0.0,,,0.0,0.0
728,25,6,313.07600000000014,185.94800000000004,338.67,191.762,9.330264840828484,1.0516635063547866,0.4961273960567433,5.740000000000009,0.0
749,25,27,1047.1799999999998,369.397,1043.73,370.545,4.135847676111869,-0.9840008042061458,0.5536954402906841,0.0,0.0
758,26,6,316.52599999999995,181.356,339.827,192.92,1.6369523511696755,0.7858301288133476,0.7068012695502432,3.449999999999818,-4.592000000000041
779,26,27,1047.1799999999998,369.397,1046.02,368.249,3.242794473906695,-0.7867064923500386,0.7061810479901088,0.0,0.0
788,27,6,329.1460000000001,176.764,343.299,196.392,4.9101494885593775,0.7853981633974524,0.7071067811865447,12.620000000000118,-4.5919999999999845
809,27,27,1047.1799999999998,369.397,1047.17,367.101,1.624931998577253,-0.7845278415980171,0.7077219237525018,0.0,0.0
818,28,6,324.5559999999999,175.61600000000004,342.142,199.863,3.658755252814813,-1.2490457723982593,0.3162277660168333,-4.5900000000001455,-1.1479999999999677
839,28,27,1047.1799999999998,369.397,1047.17,367.101,0.0,,,0.0,0.0
848,29,6,329.1460000000001,173.32,349.086,197.549,7.319407899550359,-0.32166414637819146,0.9487106191235217,4.5900000000001455,-2.296000000000049
869,29,27,1047.1799999999998,369.397,1047.17,367.101,0.0,,,0.0,0.0
878,30,6,330.29599999999994,166.43200000000002,353.715,204.493,8.345464456817217,0.9828269568797559,0.5546725438652655,1.1499999999998636,-6.887999999999977
899,30,27,1047.1799999999998,369.397,1047.17,367.101,0.0,,,0.0,0.0
908,31,6,331.453,167.58900000000006,351.401,204.493,2.3139999999999645,0.0,1.0,1.157000000000039,1.157000000000039
929,31,27,1047.1799999999998,368.249,1047.17,367.101,0.0,,,0.0,-1.1479999999999677
934,31,33,-32.0,290.186,-32.0,289.038,1.1479999999999677,-1.5707963267948966,6.123233995736766e-17,1.1480000000000246,1.1480000000000246
939,32,6,327.9809999999999,176.848,352.558,201.021,3.6597039497751753,-1.2491321804167088,0.31614579099248175,-3.4720000000000937,9.258999999999958
960,32,27,1042.59,375.137,1047.17,367.101,0.0,,,-4.589999999999918,6.887999999999977
965,32,33,-33.148000000000025,289.03799999999995,-32.0,292.482,3.444000000000017,1.5707963267948966,6.123233995736766e-17,-1.1480000000000246,-1.1480000000000246
970,33,6,331.453,176.848,354.873,207.965,7.319724106822621,1.2490025702554561,0.3162687508730302,3.4720000000000937,0.0
991,33,27,1042.59,369.397,1047.17,367.101,0.0,,,0.0,-5.740000000000009
996,33,33,-30.851999999999975,289.03799999999995,-32.0,297.074,4.5919999999999845,1.5707963267948966,6.123233995736766e-17,2.296000000000049,0.0
1001,34,6,332.6099999999999,181.47700000000003,357.187,207.965,2.3140000000000214,0.0,1.0,1.1569999999999254,4.629000000000019
1022,34,27,1048.33,368.249,1047.17,367.101,0.0,,,5.740000000000009,-1.1479999999999677
1027,34,33,-26.25999999999999,283.29799999999994,-32.0,300.518,3.44399999999996,1.5707963267948966,6.123233995736766e-17,4.5919999999999845,-5.740000000000009
1033,35,6,337.1299999999999,185.10100000000006,356.03,209.122,1.636245091665706,-0.7853981633974361,0.7071067811865562,4.519999999999982,3.6240000000000236
1054,35,27,1042.59,371.693,1047.17,367.101,0.0,,,-5.740000000000009,3.44399999999996
1059,35,33,-21.668000000000006,286.74199999999996,-30.78251,303.962,3.652864341869284,1.2309975846394323,0.33329734861628446,4.5919999999999845,3.444000000000017
1065,36,6,345.3409999999999,198.83700000000005,358.344,213.751,5.175155746448604,1.107235133279526,0.44713630147034295,8.211000000000013,13.73599999999999
1086,36,27,1043.7399999999998,364.805,1047.17,367.101,0.0,,,1.1499999999998636,-6.887999999999977
1091,36,33,-20.519999999999982,282.15,-17.006700000000002,300.518,14.19979144762697,-0.24498190836951045,0.9701417130532697,1.1480000000000246,-4.5919999999999845
1097,37,6,346.49799999999993,206.93800000000005,357.187,216.066,2.5880251157977483,-1.1073215188983034,0.44705903081753573,1.157000000000039,8.100999999999999
1118,37,27,1044.8899999999999,371.693,1047.17,367.101,0.0,,,1.150000000000091,6.887999999999977
1123,37,33,-17.076000000000022,281.00199999999995,-11.2668,310.85,11.819334837883266,1.0637052183963982,0.48563646590352155,3.44399999999996,-1.1480000000000246
1129,38,6,349.9699999999999,208.09500000000003,357.187,217.223,1.1570000000000107,1.5707963267948966,6.123233995736766e-17,3.47199999999998,1.1569999999999823
1150,38,27,1043.7399999999998,372.841,1047.17,367.101,0.0,,,-1.150000000000091,1.1480000000000246
1155,38,33,-17.076000000000022,272.967,-4.378900000000002,308.554,7.260494639485673,-0.3217549098542548,0.9486819207248847,0.0,-8.034999999999968
1161,39,6,348.8129999999999,203.466,357.187,217.223,0.0,,,-1.157000000000039,-4.629000000000019
1182,39,27,1043.7399999999998,377.433,1047.17,367.101,0.0,,,0.0,4.5919999999999845
1187,39,33,-11.336000000000013,272.967,-6.674900000000001,308.554,2.2959999999999994,0.0,1.0,5.740000000000009,0.0
1193,40,6,354.59899999999993,211.56700000000006,356.03,219.538,2.5880251157977736,-1.1073215188982837,0.44705903081755344,5.786000000000058,8.101000000000056
1214,40,27,1043.7399999999998,375.137,1047.17,367.101,0.0,,,0.0,-2.2959999999999923
1219,40,33,-2.1520000000000437,264.931,-3.2308999999999983,305.11,4.8705515088129125,-0.7853981633974422,0.7071067811865519,9.183999999999969,-8.036000000000001
1225,41,6,358.0709999999999,210.41000000000008,357.187,220.695,1.636245091665686,0.7853981633974237,0.7071067811865649,3.47199999999998,-1.1569999999999823
1246,41,27,1043.7399999999998,375.137,1047.17,367.101,0.0,,,0.0,0.0
1251,41,33,4.735999999999933,263.78299999999996,0.21300000000000097,311.998,7.70097339366912,1.1071603322633945,0.44720320717264,6.887999999999977,-1.1480000000000246
1257,42,6,362.69999999999993,210.41000000000008,353.715,224.16699999999997,4.910149488559398,-0.7853981633974402,0.7071067811865532,4.629000000000019,0.0
1278,42,27,1043.7399999999998,375.137,1047.17,367.101,0.0,,,0.0,0.0
1283,42,33,-5.595000000000084,256.895,11.692799999999998,316.59,12.36415270206575,0.38051238465182574,0.9284744597243612,-10.331000000000017,-6.887999999999977
1289,43,6,365.0149999999999,203.46600000000007,354.873,220.695,3.6600202185233752,-1.2488729712940416,0.31639169481615786,2.314999999999941,-6.944000000000017
1310,43,27,1043.7399999999998,375.137,1050.62,367.101,3.449999999999818,0.0,1.0,0.0,0.0
1315,43,33,-2.1520000000000437,264.931,13.988799999999998,318.886,3.2470343392086605,0.7853981633974592,0.7071067811865398,3.4430000000000405,8.036000000000001
1321,44,6,370.8019999999999,199.99400000000009,353.715,220.695,1.1580000000000155,0.0,1.0,5.787000000000035,-3.47199999999998
1342,44,27,1043.7399999999998,375.137,1043.73,364.805,7.262486901881353,0.3216634691404008,0.9487108332291811,0.0,0.0
1347,44,33,-2.1520000000000437,264.931,15.136800000000001,316.59,2.567006038169804,-1.107148717794098,0.44721359549995127,0.0,0.0
1353,45,6,375.4309999999999,202.30900000000008,352.18,219.267,2.0965230740442364,0.7493018001943154,0.7321646105420254,4.629000000000019,2.3149999999999977
1374,45,27,1043.7399999999998,375.137,1048.32,368.249,5.7384001254704575,0.6437102263142956,0.7998745119962527,0.0,0.0
1379,45,33,1.2919999999999163,271.819,24.3206,321.182,10.267845267630417,0.4636563199539621,0.8944232953092999,3.44399999999996,6.888000000000034
1384,46,6,380.05999999999995,197.6790000000001,356.03,220.695,4.106298089520503,0.35517930502466316,0.9375841490478678,4.629000000000019,-4.6299999999999955
1405,46,27,1043.7399999999998,375.137,1049.47,368.249,1.150000000000091,0.0,1.0,0.0,0.0
1410,46,33,4.735999999999933,272.9669999999999,32.3565,324.626,8.742815611117491,0.404896291919375,0.9191432551524285,3.444000000000017,1.1479999999999109
1412,46,35,1184.0,469.271,1184.0,471.567,2.2959999999999923,1.5707963267948966,6.123233995736766e-17,-1.1480000000000246,-6.888000000000034
1416,47,6,388.16099999999994,201.15100000000007,354.873,221.853,1.6369523511696955,-0.7858301288133599,0.7068012695502345,8.100999999999999,3.47199999999998
1437,47,27,1043.7399999999998,375.137,1047.17,356.769,11.708133924755055,1.3730657585823434,0.1964446268535549,0.0,0.0
1442,47,33,5.883999999999958,268.37499999999994,31.2085,322.33,2.56700603816975,1.1071487177940904,0.44721359549995804,1.1480000000000246,-4.5919999999999845
1444,47,35,1184.0,471.567,1184.0,470.419,1.1480000000000246,-1.5707963267948966,6.123233995736766e-17,0.0,2.2959999999999923
1449,48,6,381.21799999999985,203.46600000000007,358.344,224.16699999999997,4.171622825711819,0.58800260354756,0.8320502943378479,-6.943000000000097,2.3149999999999977
1470,48,27,1043.7399999999998,375.137,1049.47,364.805,8.358665922262944,1.29203653504109,0.2751635274564574,0.0,0.0
1475,48,33,4.735999999999933,276.411,41.540400000000005,326.922,11.306397375380032,0.41822792169131334,0.9138100897194698,-1.1480000000000246,8.036000000000058
1477,48,35,1181.7040000000002,471.567,1184.0,465.827,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,-2.2959999999999354,0.0
1483,49,6,390.4759999999999,199.99400000000009,357.187,224.16699999999997,1.1569999999999823,0.0,1.0,9.258000000000038,-3.47199999999998
1504,49,27,1043.7399999999998,375.137,1051.76,362.509,3.242794473906695,-0.7867064923500386,0.7061810479901088,0.0,0.0
1509,49,33,7.031999999999925,272.9669999999999,50.724199999999996,332.661,10.82951076641967,0.5585307989966466,0.8480346156058381,2.2959999999999923,-3.4440000000000737
1511,49,35,1175.9640000000002,477.307,1184.0,463.531,2.2959999999999923,-1.5707963267948966,6.123233995736766e-17,-5.740000000000009,5.740000000000009
1517,50,6,390.4759999999999,193.05000000000007,357.187,226.48200000000003,2.3150000000000546,1.5707963267948966,6.123233995736766e-17,0.0,-6.944000000000017
1538,50,27,1043.7399999999998,375.137,1051.76,363.657,1.1479999999999677,1.5707963267948966,6.123233995736766e-17,0.0,0.0
1543,50,33,7.031999999999925,277.5589999999999,53.0202,332.661,2.2960000000000065,0.0,1.0,0.0,4.5919999999999845
1545,50,35,1180.556,479.603,1182.63,471.567,8.151944307954988,-1.4019369416103689,0.16805806667042505,4.5919999999999845,2.2959999999999923
1551,51,6,385.88599999999974,187.31000000000006,356.03,228.79700000000003,2.5880251157977736,-1.1073215188982837,0.44705903081755344,-4.5900000000001455,-5.739999999999995
1572,51,27,1038.0,376.28499999999997,1050.62,352.177,11.536463929644965,1.4718176862694283,0.09881710782024544,-5.739999999999782,1.1479999999999677
1577,51,33,13.919999999999959,279.85499999999996,62.20399999999999,334.957,9.466456488042386,0.2449837872327071,0.9701412573543823,6.888000000000034,2.296000000000049
1579,51,35,1182.852,476.15900000000005,1184.0,465.827,5.90122868562131,-1.3365036523004963,0.23215504312482854,2.296000000000049,-3.44399999999996
1585,52,6,387.02599999999984,189.60600000000005,358.344,228.79700000000003,2.3140000000000214,0.0,1.0,1.1400000000001,2.2959999999999923
1606,52,27,1038.0,376.28499999999997,1052.91,367.101,15.098671332272923,1.4185397634454873,0.15166897468026805,0.0,0.0
1611,52,33,12.771999999999935,279.85499999999996,71.388,334.957,9.184000000000012,0.0,1.0,-1.1480000000000246,0.0
1613,52,35,1175.964,484.19500000000005,1182.63,465.827,1.3699999999998909,0.0,1.0,-6.888000000000034,8.036000000000001
1619,53,6,382.4359999999997,189.60600000000005,361.816,226.48200000000003,4.17300958541912,-0.5880690663947402,0.8320134255457904,-4.5900000000001455,0.0
1640,53,27,1038.0,376.28499999999997,1052.91,367.101,0.0,,,0.0,0.0
1645,53,33,8.17999999999995,282.15099999999995,82.868,340.697,12.835030190848789,0.4636476090008071,0.8944271909999154,-4.5919999999999845,2.2959999999999923
1647,53,35,1173.668,484.19500000000005,1180.34,463.531,3.2427944739068555,0.7867064923499889,0.706181047990144,-2.296000000000049,0.0
1653,54,6,384.7359999999999,189.60600000000005,361.816,228.79700000000003,2.3149999999999977,1.5707963267948966,6.123233995736766e-17,2.300000000000182,0.0
1674,54,27,1038.0,376.28499999999997,1052.91,367.101,0.0,,,0.0,0.0
1679,54,33,9.327999999999975,279.85499999999996,86.312,340.697,3.4440000000000026,0.0,1.0,1.1480000000000246,-2.2959999999999923
1681,54,35,1172.52,479.603,1178.04,463.531,2.2999999999999545,0.0,1.0,-1.1480000000000246,-4.592000000000041
1687,55,6,382.4359999999997,190.75400000000008,358.344,226.48200000000003,4.17300958541912,0.5880690663947402,0.8320134255457904,-2.300000000000182,1.1480000000000103
1708,55,27,1038.0,376.28499999999997,1052.91,367.101,0.0,,,0.0,0.0
1713,55,33,10.475999999999942,277.5589999999999,88.608,340.697,2.2960000000000065,0.0,1.0,1.1479999999999677,-2.296000000000049
1715,55,35,1166.7800000000002,479.603,1181.49,460.087,4.874795995731558,-0.7845278415980418,0.7077219237524843,-5.739999999999895,0.0
1721,56,6,376.6959999999997,182.71800000000007,365.288,232.269,9.03927569000968,0.6947666052098513,0.7682031434968415,-5.740000000000009,-8.036000000000001
1742,56,27,1038.0,376.28499999999997,1052.91,367.101,0.0,,,0.0,0.0
1747,56,33,5.883999999999958,285.5949999999999,100.08699999999999,342.993,11.706368224176089,0.19741231279420876,0.980577390030621,-4.5919999999999845,8.036000000000001
1749,56,35,1166.7800000000002,476.159,1174.6,463.531,7.702807020820494,-0.4635314919553418,0.894479114091344,0.0,-3.444000000000017
1755,57,6,382.4359999999997,179.27500000000006,371.075,232.269,5.786999999999978,0.0,1.0,5.740000000000009,-3.443000000000012
1776,57,27,1038.0,376.28499999999997,1052.91,367.101,0.0,,,0.0,0.0
1781,57,33,8.17999999999995,279.85499999999996,102.38300000000001,344.141,2.567006038169788,0.4636476090008111,0.8944271909999136,2.2959999999999923,-5.739999999999952
1783,57,35,1162.188,479.603,1171.15,457.791,6.697021726110709,1.029608580836808,0.5151543687769106,-4.592000000000041,3.444000000000017
1789,58,6,382.4359999999997,179.27500000000006,373.39,231.111,2.5884723293865872,-0.46382038024995664,0.8943499119994855,0.0,0.0
1810,58,27,1038.0,376.28499999999997,1052.91,367.101,0.0,,,0.0,0.0
1815,58,33,4.735999999999933,282.15099999999995,103.531,351.029,6.9830113847823325,1.4056476493802699,0.1643989873053572,-3.444000000000017,2.2959999999999923
1817,58,35,1163.3360000000002,472.715,1168.86,457.791,2.290000000000191,0.0,1.0,1.1480000000000246,-6.888000000000034
1823,59,6,377.8459999999998,179.27500000000006,371.075,231.111,2.3149999999999977,0.0,1.0,-4.589999999999918,0.0
1844,59,27,1038.0,376.28499999999997,1050.62,367.101,2.290000000000191,0.0,1.0,0.0,0.0
1849,59,33,3.5879999999999654,285.5949999999999,101.23500000000001,348.733,3.247034339208615,0.7853981633974483,0.7071067811865476,-1.1479999999999677,3.44399999999996
1851,59,35,1157.5960000000002,471.567,1167.71,453.2,4.732840690325395,1.3253564563624411,0.24298303603386193,-5.740000000000009,-1.1479999999999677
1857,60,6,376.6959999999997,181.57000000000005,374.547,231.111,3.472000000000037,0.0,1.0,-1.150000000000091,2.2950000000000017
1878,60,27,1038.0,376.28499999999997,1051.76,371.693,4.731391338707895,1.3274580148725754,0.24094392502976192,0.0,0.0
1883,60,33,0.1439999999999486,283.2989999999999,97.791,351.029,4.13917286423267,-0.5880026035475637,0.8320502943378458,-3.444000000000017,-2.2959999999999923
1885,60,35,1156.4480000000003,468.123,1165.41,455.496,3.249863997154305,-0.7845278415980541,0.7077219237524757,-1.1480000000000246,-3.444000000000017
1891,61,6,377.8359999999998,181.57000000000005,372.232,228.79700000000003,3.273197366490421,0.785182134020806,0.7072595205226445,1.1400000000001,0.0
1912,61,27,1034.5600000000002,376.28499999999997,1051.76,367.101,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,-3.439999999999827,0.0
1917,61,33,2.4399999999999977,286.7429999999999,105.827,346.437,9.255471895046728,-0.5191461142465215,0.86824314212446,2.296000000000049,3.44399999999996
1919,61,35,1156.4480000000003,464.679,1161.97,449.756,6.691875671289813,1.0308893841421576,0.5140561733324939,0.0,-3.444000000000017
1925,62,6,374.39599999999973,183.86600000000004,374.547,231.111,3.273197366490421,0.785182134020806,0.7072595205226445,-3.4400000000000546,2.2959999999999923
1946,62,27,1034.5600000000002,379.729,1049.47,367.101,2.2899999999999636,0.0,1.0,0.0,3.444000000000017
1951,62,33,0.1439999999999486,281.0029999999999,106.975,348.733,2.56700603816975,1.1071487177940904,0.44721359549995804,-2.296000000000049,-5.740000000000009
1953,62,35,1154.1520000000003,469.271,1163.12,452.052,2.5679010884377753,1.1064520965205558,0.44783656394627136,-2.2959999999999923,4.592000000000041
1959,63,6,366.35599999999977,181.57000000000005,372.232,225.325,6.231935574121414,1.190200557549278,0.37147367338218495,-8.039999999999964,-2.2959999999999923
1980,63,27,1034.5600000000002,379.729,1051.76,367.101,2.2899999999999636,0.0,1.0,0.0,0.0
1985,63,33,1.2919999999999732,281.0029999999999,108.12299999999999,356.769,8.117585848021566,1.4288992721907332,0.141421356237309,1.1480000000000246,0.0
1987,63,35,1150.7080000000003,470.419,1160.82,455.496,4.141393002360379,-0.9819900802379148,0.5553686884314224,-3.44399999999996,1.1479999999999677
1993,64,6,370.9559999999997,182.71800000000007,374.547,228.79700000000003,4.173009585419167,0.9827272604001639,0.5547554954315933,4.599999999999909,1.1480000000000246
2014,64,27,1034.5600000000002,379.729,1051.76,367.101,0.0,,,0.0,0.0
2019,64,33,3.5880000000000223,281.0029999999999,120.751,359.065,12.835030190848807,0.17985349979247747,0.9838699100999077,2.296000000000049,0.0
2021,64,35,1149.5600000000004,464.679,1157.38,460.087,5.736800589178508,-0.9277484323061247,0.5996373669478415,-1.1480000000000246,-5.740000000000009
2027,65,6,369.8059999999998,175.83000000000004,378.019,225.325,4.910149488559398,-0.7853981633974565,0.7071067811865417,-1.1499999999998636,-6.888000000000034
2048,65,27,1034.5600000000002,379.729,1052.91,370.545,3.630927705146486,1.2485232153999855,0.3167234639153179,0.0,0.0
2053,65,33,10.475999999999942,272.96699999999987,126.49100000000001,356.769,6.182169198590417,-0.3805063771123632,0.92847669088526,6.88799999999992,-8.036000000000001
2055,65,35,1148.4120000000003,470.419,1148.2,455.496,10.263999269290759,0.4637347511730378,0.8943882164397698,-1.1480000000000246,5.740000000000009
2061,66,6,372.0959999999998,173.53400000000005,378.019,228.79700000000003,3.472000000000037,1.5707963267948966,6.123233995736766e-17,2.2899999999999636,-2.2959999999999923
2082,66,27,1034.5600000000002,379.729,1047.17,369.397,5.853674401604531,0.19739555984988455,0.9805806756909194,0.0,0.0
2087,66,33,12.771999999999991,268.3749999999999,132.231,356.769,5.739999999999981,0.0,1.0,2.296000000000049,-4.5919999999999845
2089,66,35,1147.2650000000003,468.12299999999993,1147.05,453.2,2.5679010884378264,1.1064520965204667,0.44783656394635096,-1.1469999999999914,-2.296000000000049
2095,67,6,373.24599999999964,178.12600000000003,383.806,228.79700000000003,5.786999999999978,0.0,1.0,1.1499999999998636,4.5919999999999845
2116,67,27,1034.5600000000002,379.729,1051.76,367.101,5.132223299896372,-0.46382188575052885,0.8943492384855112,0.0,0.0
2121,67,33,9.328000000000031,268.3749999999999,137.971,363.657,8.966166627940828,0.876058050598191,0.6401843996644817,-3.44399999999996,0.0
2123,67,35,1143.8210000000004,464.679,1139.01,455.496,8.361412320894082,-0.27816823569137233,0.9615600440979388,-3.4439999999999884,-3.44399999999996
2129,68,6,374.39599999999973,173.53400000000005,387.278,226.48200000000003,4.173009585419167,-0.5880690663947327,0.8320134255457946,1.150000000000091,-4.5919999999999845
2150,68,27,1034.5600000000002,379.729,1054.06,369.397,3.249863997154305,0.7845278415980541,0.7077219237524757,0.0,0.0
2155,68,33,10.475999999999942,267.2269999999999,140.267,362.509,2.5670060381697373,-0.4636476090007962,0.8944271909999203,1.1479999999999109,-1.1479999999999677
2157,68,35,1135.7850000000003,460.08699999999993,1136.72,453.2,3.242794473906695,0.7867064923500386,0.7061810479901088,-8.036000000000001,-4.592000000000041
2163,69,6,376.6959999999997,167.79400000000004,380.334,228.79700000000003,7.319724106822621,-0.3217937565394406,0.9486696354480906,2.2999999999999545,-5.740000000000009
2184,69,27,1034.5600000000002,379.729,1051.76,363.657,6.1836558765830345,1.189689349154155,0.3719482529275043,0.0,0.0
2189,69,33,9.328000000000031,259.1909999999999,148.303,370.545,11.364620187230193,0.7853981633974483,0.7071067811865476,-1.1479999999999109,-8.036000000000001
2191,69,35,1139.2290000000003,456.643,1141.31,455.496,5.132223299896372,0.46382188575052885,0.8943492384855112,3.4439999999999884,-3.44399999999996
2197,70,6,374.39599999999973,158.61000000000007,387.278,225.325,7.763628017879301,-0.4636476090008094,0.8944271909999144,-2.2999999999999545,-9.183999999999969
2218,70,27,1034.5600000000002,379.729,1047.17,369.397,7.34953740040823,-0.8962678792557879,0.6245291029806811,0.0,0.0
2223,70,33,5.883999999999958,252.30299999999988,151.747,363.657,7.7010181145093135,-1.1071487177940904,0.44721359549995804,-3.4440000000000737,-6.888000000000034
2225,70,35,1136.9330000000002,454.347,1135.57,463.531,9.874655690200065,-0.9504879791958039,0.581286090379493,-2.2959999999999923,-2.2959999999999923
2231,71,6,368.6089999999997,157.45300000000015,383.806,224.16699999999997,3.6600202185234294,0.3219233555008501,0.9486286393796901,-5.787000000000035,-1.1569999999999254
2252,71,27,1034.5600000000002,379.729,1049.47,367.101,3.249863997154305,-0.7845278415980541,0.7077219237524757,0.0,0.0
2257,71,33,9.327999999999975,245.41499999999985,162.078,375.137,15.444091459195656,0.8380293530674939,0.6689289575430964,3.444000000000017,-6.888000000000034
2259,71,35,1131.1930000000002,455.49499999999995,1129.83,460.087,6.693932775282422,0.5404195002705856,0.8574929257125434,-5.740000000000009,1.1479999999999677
