,frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle),dx,dy
749,25,27,1046.04,380.877,1043.73,370.545,4.135847676111869,-0.9840008042061458,0.5536954402906841,0.0,0.0
758,26,6,284.4740000000005,155.87539999999996,339.827,192.92,1.6369523511696755,0.7858301288133476,0.7068012695502432,3.47199999999998,-3.47199999999998
779,26,27,1043.74,384.321,1046.02,368.249,3.242794473906695,-0.7867064923500386,0.7061810479901088,-2.2999999999999545,3.444000000000017
788,27,6,281.0340000000007,161.61439999999993,343.299,196.392,4.9101494885593775,0.7853981633974524,0.7071067811865447,-3.439999999999827,5.738999999999976
809,27,27,1043.74,384.321,1047.17,367.101,1.624931998577253,-0.7845278415980171,0.7077219237525018,0.0,0.0
818,28,6,281.0340000000007,167.35439999999994,342.142,199.863,3.658755252814813,-1.2490457723982593,0.3162277660168333,0.0,5.740000000000009
839,28,27,1043.74,384.321,1047.17,367.101,0.0,,,0.0,0.0
848,29,6,286.82100000000065,166.19739999999993,349.086,197.549,7.319407899550359,-0.32166414637819146,0.9487106191235217,5.786999999999978,-1.1570000000000107
869,29,27,1043.74,384.321,1047.17,367.101,0.0,,,0.0,0.0
878,30,6,289.1210000000006,168.49339999999992,353.715,204.493,8.345464456817217,0.9828269568797559,0.5546725438652655,2.2999999999999545,2.2959999999999923
899,30,27,1046.03,384.321,1047.17,367.101,0.0,,,2.2899999999999636,0.0
908,31,6,287.96400000000057,171.96540000000002,351.401,204.493,2.3139999999999645,0.0,1.0,-1.157000000000039,3.4720000000000937
929,31,27,1046.03,384.321,1047.17,367.101,0.0,,,0.0,0.0
934,31,33,-32.0,290.186,-32.0,289.038,1.1479999999999677,-1.5707963267948966,6.123233995736766e-17,6.888000000000034,0.0
939,32,6,292.5540000000007,170.81740000000002,352.558,201.021,3.6597039497751753,-1.2491321804167088,0.31614579099248175,4.5900000000001455,-1.1479999999999961
960,32,27,1046.03,384.321,1047.17,367.101,0.0,,,0.0,0.0
965,32,33,-35.47199999999998,293.65799999999996,-32.0,292.482,3.444000000000017,1.5707963267948966,6.123233995736766e-17,-3.47199999999998,3.47199999999998
970,33,6,294.8440000000007,168.52140000000003,354.873,207.965,7.319724106822621,1.2490025702554561,0.3162687508730302,2.2899999999999636,-2.2959999999999923
991,33,27,1046.03,384.321,1047.17,367.101,0.0,,,0.0,0.0
996,33,33,-36.620000000000005,290.214,-32.0,297.074,4.5919999999999845,1.5707963267948966,6.123233995736766e-17,-1.1480000000000246,-3.44399999999996
1001,34,6,298.3160000000007,171.9934,357.187,207.965,2.3140000000000214,0.0,1.0,3.472000000000037,3.47199999999998
1022,34,27,1046.03,384.321,1047.17,367.101,0.0,,,0.0,0.0
1027,34,33,-36.620000000000005,290.214,-32.0,300.518,3.44399999999996,1.5707963267948966,6.123233995736766e-17,0.0,0.0
1033,35,6,300.6060000000007,175.4374,356.03,209.122,1.636245091665706,-0.7853981633974361,0.7071067811865562,2.2899999999999636,3.4439999999999884
1054,35,27,1048.33,380.877,1047.17,367.101,0.0,,,2.2999999999999545,-3.444000000000017
1059,35,33,-25.049999999999955,296.001,-30.78251,303.962,3.652864341869284,1.2309975846394323,0.33329734861628446,11.57000000000005,5.787000000000006
1065,36,6,299.4560000000006,177.73239999999998,358.344,213.751,5.175155746448604,1.107235133279526,0.44713630147034295,-1.150000000000091,2.2950000000000017
1086,36,27,1048.33,380.877,1047.17,367.101,0.0,,,0.0,0.0
1091,36,33,-26.19799999999998,298.29699999999997,-17.006700000000002,300.518,14.19979144762697,-0.24498190836951045,0.9701417130532697,-1.1480000000000246,2.2959999999999923
1097,37,6,304.08500000000055,184.67639999999997,357.187,216.066,2.5880251157977483,-1.1073215188983034,0.44705903081753573,4.628999999999962,6.943999999999988
1118,37,27,1047.18,379.729,1047.17,367.101,0.0,,,-1.1499999999998636,-1.1480000000000246
1123,37,33,-28.494000000000028,299.44499999999994,-11.2668,310.85,11.819334837883266,1.0637052183963982,0.48563646590352155,-2.296000000000049,1.1479999999999677
1129,38,6,311.02800000000065,182.36139999999997,357.187,217.223,1.1570000000000107,1.5707963267948966,6.123233995736766e-17,6.943000000000097,-2.3149999999999977
1150,38,27,1047.18,379.729,1047.17,367.101,0.0,,,0.0,0.0
1155,38,33,-23.902000000000044,293.7049999999999,-4.378900000000002,308.554,7.260494639485673,-0.3217549098542548,0.9486819207248847,4.5919999999999845,-5.740000000000009
1161,39,6,308.7130000000007,182.36139999999997,357.187,217.223,0.0,,,-2.314999999999941,0.0
1182,39,27,1048.3300000000002,376.28499999999997,1047.17,367.101,0.0,,,1.150000000000091,-3.444000000000017
1187,39,33,-27.34600000000006,296.0009999999999,-6.674900000000001,308.554,2.2959999999999994,0.0,1.0,-3.444000000000017,2.2959999999999923
1193,40,6,313.3420000000007,183.51839999999999,356.03,219.538,2.5880251157977736,-1.1073215188982837,0.44705903081755344,4.629000000000019,1.1570000000000107
1214,40,27,1047.1800000000003,380.87699999999995,1047.17,367.101,0.0,,,-1.1499999999998636,4.5919999999999845
1219,40,33,-22.75400000000002,300.5929999999999,-3.2308999999999983,305.11,4.8705515088129125,-0.7853981633974422,0.7071067811865519,4.592000000000041,4.5919999999999845
1225,41,6,313.3420000000007,186.96239999999997,357.187,220.695,1.636245091665686,0.7853981633974237,0.7071067811865649,0.0,3.4439999999999884
1246,41,27,1048.3300000000004,382.025,1047.17,367.101,0.0,,,1.150000000000091,1.1480000000000246
1251,41,33,-27.346000000000004,301.74099999999993,0.21300000000000097,311.998,7.70097339366912,1.1071603322633945,0.44720320717264,-4.5919999999999845,1.1480000000000246
1257,42,6,313.3420000000007,186.96239999999997,353.715,224.16699999999997,4.910149488559398,-0.7853981633974402,0.7071067811865532,0.0,0.0
1278,42,27,1048.3300000000004,382.025,1047.17,367.101,0.0,,,0.0,0.0
1283,42,33,-28.494000000000028,299.44499999999994,11.692799999999998,316.59,12.36415270206575,0.38051238465182574,0.9284744597243612,-1.1480000000000246,-2.2959999999999923
1289,43,6,320.2320000000008,186.96239999999997,354.873,220.695,3.6600202185233752,-1.2488729712940416,0.31639169481615786,6.8900000000001,0.0
1310,43,27,1044.8900000000006,384.32099999999997,1050.62,367.101,3.449999999999818,0.0,1.0,-3.439999999999827,2.2959999999999923
1315,43,33,-33.12300000000005,289.02899999999994,13.988799999999998,318.886,3.2470343392086605,0.7853981633974592,0.7071067811865398,-4.629000000000019,-10.415999999999997
1321,44,6,323.7040000000008,186.96239999999997,353.715,220.695,1.1580000000000155,0.0,1.0,3.47199999999998,0.0
1342,44,27,1049.4800000000005,382.025,1043.73,364.805,7.262486901881353,0.3216634691404008,0.9487108332291811,4.589999999999918,-2.2959999999999923
1347,44,33,-30.827000000000055,287.881,15.136800000000001,316.59,2.567006038169804,-1.107148717794098,0.44721359549995127,2.2959999999999923,-1.1479999999999677
1353,45,6,324.8620000000008,186.96239999999997,352.18,219.267,2.0965230740442364,0.7493018001943154,0.7321646105420254,1.1580000000000155,0.0
1374,45,27,1049.4800000000005,382.025,1048.32,368.249,5.7384001254704575,0.6437102263142956,0.7998745119962527,0.0,0.0
1379,45,33,-26.198000000000036,284.409,24.3206,321.182,10.267845267630417,0.4636563199539621,0.8944232953092999,4.629000000000019,-3.4720000000000084
1384,46,6,330.64900000000085,186.96239999999997,356.03,220.695,4.106298089520503,0.35517930502466316,0.9375841490478678,5.787000000000035,0.0
1405,46,27,1044.8800000000006,377.433,1049.47,368.249,1.150000000000091,0.0,1.0,-4.599999999999909,-4.5919999999999845
1410,46,33,-26.198000000000036,279.81699999999995,32.3565,324.626,8.742815611117491,0.404896291919375,0.9191432551524285,0.0,-4.592000000000041
1412,46,35,1184.0,469.271,1184.0,471.567,2.2959999999999923,1.5707963267948966,6.123233995736766e-17,-1.1480000000000246,5.740000000000009
1416,47,6,336.38900000000086,185.81439999999995,354.873,221.853,1.6369523511696955,-0.7858301288133599,0.7068012695502345,5.740000000000009,-1.1480000000000246
1437,47,27,1044.8800000000006,377.433,1047.17,356.769,11.708133924755055,1.3730657585823434,0.1964446268535549,0.0,0.0
1442,47,33,-28.494000000000035,279.81699999999995,31.2085,322.33,2.56700603816975,1.1071487177940904,0.44721359549995804,-2.2959999999999994,0.0
1444,47,35,1180.556,470.41900000000004,1184.0,470.419,1.1480000000000246,-1.5707963267948966,6.123233995736766e-17,-3.44399999999996,1.1480000000000246
1449,48,6,344.49100000000084,183.4993999999999,358.344,224.16699999999997,4.171622825711819,0.58800260354756,0.8320502943378479,8.101999999999975,-2.3150000000000546
1470,48,27,1044.8800000000006,377.433,1049.47,364.805,8.358665922262944,1.29203653504109,0.2751635274564574,0.0,0.0
1475,48,33,-29.64200000000006,283.26099999999997,41.540400000000005,326.922,11.306397375380032,0.41822792169131334,0.9138100897194698,-1.1480000000000246,3.444000000000017
1477,48,35,1181.926,464.67900000000003,1184.0,465.827,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,1.3699999999998909,-5.740000000000009
1483,49,6,343.33300000000094,191.6003999999999,357.187,224.16699999999997,1.1569999999999823,0.0,1.0,-1.1579999999999018,8.100999999999999
1504,49,27,1044.8800000000006,377.433,1051.76,362.509,3.242794473906695,-0.7867064923500386,0.7061810479901088,0.0,0.0
1509,49,33,-27.34600000000001,278.669,50.724199999999996,332.661,10.82951076641967,0.5585307989966466,0.8480346156058381,2.296000000000049,-4.5919999999999845
1511,49,35,1181.926,465.827,1184.0,463.531,2.2959999999999923,-1.5707963267948966,6.123233995736766e-17,0.0,1.1479999999999677
1517,50,6,346.80500000000103,183.4993999999999,357.187,226.48200000000003,2.3150000000000546,1.5707963267948966,6.123233995736766e-17,3.4720000000000937,-8.100999999999999
1538,50,27,1044.8800000000006,377.433,1051.76,363.657,1.1479999999999677,1.5707963267948966,6.123233995736766e-17,0.0,0.0
1543,50,33,-28.48600000000011,272.929,53.0202,332.661,2.2960000000000065,0.0,1.0,-1.1400000000001,-5.740000000000009
1545,50,35,1169.2959999999998,472.714,1182.63,471.567,8.151944307954988,-1.4019369416103689,0.16805806667042505,-12.629999999999995,6.8870000000000005
1551,51,6,345.66500000000093,180.0553999999999,356.03,228.79700000000003,2.5880251157977736,-1.1073215188982837,0.44705903081755344,-1.1400000000001,-3.4439999999999884
1572,51,27,1046.0300000000004,373.989,1050.62,352.177,11.536463929644965,1.4718176862694283,0.09881710782024544,1.1499999999998636,-3.444000000000017
1577,51,33,-30.78200000000016,267.18899999999996,62.20399999999999,334.957,9.466456488042386,0.2449837872327071,0.9701412573543823,-2.296000000000049,-5.740000000000009
1579,51,35,1161.2599999999998,476.15799999999996,1184.0,465.827,5.90122868562131,-1.3365036523004963,0.23215504312482854,-8.036000000000001,3.44399999999996
1585,52,6,347.9650000000011,180.0553999999999,358.344,228.79700000000003,2.3140000000000214,0.0,1.0,2.300000000000182,0.0
1606,52,27,1046.0300000000004,373.989,1052.91,367.101,15.098671332272923,1.4185397634454873,0.15166897468026805,0.0,0.0
1611,52,33,-29.624000000000144,272.97599999999994,71.388,334.957,9.184000000000012,0.0,1.0,1.1580000000000155,5.786999999999978
1613,52,35,1166.9998999999998,480.75,1182.63,465.827,1.3699999999998909,0.0,1.0,5.739900000000006,4.592000000000041
1619,53,6,351.40500000000117,181.20339999999993,361.816,226.48200000000003,4.17300958541912,-0.5880690663947402,0.8320134255457904,3.4400000000000546,1.1480000000000246
1640,53,27,1047.1800000000005,383.17299999999994,1052.91,367.101,0.0,,,1.150000000000091,9.183999999999969
1645,53,33,-27.328000000000152,269.5319999999999,82.868,340.697,12.835030190848789,0.4636476090008071,0.8944271909999154,2.2959999999999923,-3.444000000000017
1647,53,35,1160.1118999999999,475.01,1180.34,463.531,3.2427944739068555,0.7867064923499889,0.706181047990144,-6.888000000000005,-5.740000000000009
1653,54,6,349.115000000001,177.7593999999999,361.816,228.79700000000003,2.3149999999999977,1.5707963267948966,6.123233995736766e-17,-2.290000000000191,-3.444000000000017
1674,54,27,1047.1800000000005,383.17299999999994,1052.91,367.101,0.0,,,0.0,0.0
1679,54,33,-13.553000000000061,261.4959999999999,86.312,340.697,3.4440000000000026,0.0,1.0,13.775000000000091,-8.036000000000001
1681,54,35,1160.1118999999999,470.41799999999995,1178.04,463.531,2.2999999999999545,0.0,1.0,0.0,-4.592000000000041
1687,55,6,353.7150000000009,184.6473999999999,358.344,226.48200000000003,4.17300958541912,0.5880690663947402,0.8320134255457904,4.599999999999909,6.887999999999991
1708,55,27,1040.2900000000004,390.0609999999999,1052.91,367.101,0.0,,,-6.8900000000001,6.887999999999977
1713,55,33,-2.073000000000043,258.0519999999999,88.608,340.697,2.2960000000000065,0.0,1.0,11.480000000000018,-3.444000000000017
1715,55,35,1163.5558999999998,469.27,1181.49,460.087,4.874795995731558,-0.7845278415980418,0.7077219237524843,3.4440000000000737,-1.1479999999999677
1721,56,6,349.12500000000074,176.6113999999999,365.288,232.269,9.03927569000968,0.6947666052098513,0.7682031434968415,-4.5900000000001455,-8.036000000000001
1742,56,27,1040.2900000000004,390.0609999999999,1052.91,367.101,0.0,,,0.0,0.0
1747,56,33,1.370999999999917,255.75599999999991,100.08699999999999,342.993,11.706368224176089,0.19741231279420876,0.980577390030621,3.44399999999996,-2.2959999999999923
1749,56,35,1167.0058999999999,465.82599999999996,1174.6,463.531,7.702807020820494,-0.4635314919553418,0.894479114091344,3.4500000000000455,-3.444000000000017
1755,57,6,351.4150000000007,176.6113999999999,371.075,232.269,5.786999999999978,0.0,1.0,2.2899999999999636,0.0
1776,57,27,1040.2900000000004,390.0609999999999,1052.91,367.101,0.0,,,0.0,0.0
1781,57,33,9.406999999999861,261.4959999999999,102.38300000000001,344.141,2.567006038169788,0.4636476090008111,0.8944271909999136,8.035999999999945,5.740000000000009
1783,57,35,1170.4498999999998,463.53,1171.15,457.791,6.697021726110709,1.029608580836808,0.5151543687769106,3.4440000000000026,-2.2959999999999923
1789,58,6,350.2570000000007,181.24139999999989,373.39,231.111,2.5884723293865872,-0.46382038024995664,0.8943499119994855,-1.1580000000000155,4.6299999999999955
1810,58,27,1038.0000000000005,386.6169999999999,1052.91,367.101,0.0,,,-2.2899999999999636,-3.444000000000017
1815,58,33,9.406999999999861,260.33899999999994,103.531,351.029,6.9830113847823325,1.4056476493802699,0.1643989873053572,0.0,-1.1570000000000107
1817,58,35,1164.7098999999998,466.974,1168.86,457.791,2.290000000000191,0.0,1.0,-5.740000000000009,3.444000000000017
1823,59,6,353.72900000000067,183.5553999999999,371.075,231.111,2.3149999999999977,0.0,1.0,3.47199999999998,2.3140000000000214
1844,59,27,1038.0000000000005,386.6169999999999,1050.62,367.101,2.290000000000191,0.0,1.0,0.0,0.0
1849,59,33,10.554999999999886,260.33899999999994,101.23500000000001,348.733,3.247034339208615,0.7853981633974483,0.7071067811865476,1.1480000000000246,0.0
1851,59,35,1163.5619,468.122,1167.71,453.2,4.732840690325395,1.3253564563624411,0.24298303603386193,-1.1479999999999677,1.1480000000000246
1857,60,6,354.8860000000007,175.45339999999993,374.547,231.111,3.472000000000037,0.0,1.0,1.157000000000039,-8.101999999999975
1878,60,27,1038.0000000000005,390.0609999999999,1051.76,371.693,4.731391338707895,1.3274580148725754,0.24094392502976192,0.0,3.444000000000017
1883,60,33,12.850999999999878,260.33899999999994,97.791,351.029,4.13917286423267,-0.5880026035475637,0.8320502943378458,2.2959999999999923,0.0
1885,60,35,1162.4139,457.79,1165.41,455.496,3.249863997154305,-0.7845278415980541,0.7077219237524757,-1.1479999999999961,-10.331999999999994
1891,61,6,357.18600000000066,172.00939999999994,372.232,228.79700000000003,3.273197366490421,0.785182134020806,0.7072595205226445,2.2999999999999545,-3.4439999999999884
1912,61,27,1042.5900000000004,386.6169999999999,1051.76,367.101,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,4.589999999999918,-3.444000000000017
1917,61,33,15.150999999999833,258.04299999999995,105.827,346.437,9.255471895046728,-0.5191461142465215,0.86824314212446,2.2999999999999545,-2.2959999999999923
1919,61,35,1154.3779,449.754,1161.97,449.756,6.691875671289813,1.0308893841421576,0.5140561733324939,-8.035999999999945,-8.036000000000001
1925,62,6,357.18600000000066,161.67739999999995,374.547,231.111,3.273197366490421,0.785182134020806,0.7072595205226445,0.0,-10.331999999999994
1946,62,27,1036.8500000000004,388.9129999999999,1049.47,367.101,2.2899999999999636,0.0,1.0,-5.740000000000009,2.2959999999999923
1951,62,33,15.150999999999833,261.487,106.975,348.733,2.56700603816975,1.1071487177940904,0.44721359549995804,0.0,3.4440000000000737
1953,62,35,1154.3779,448.606,1163.12,452.052,2.5679010884377753,1.1064520965205558,0.44783656394627136,0.0,-1.1480000000000246
1959,63,6,359.5010000000007,161.67739999999995,372.232,225.325,6.231935574121414,1.190200557549278,0.37147367338218495,2.3150000000000546,0.0
1980,63,27,1033.4100000000005,390.0609999999999,1051.76,367.101,2.2899999999999636,0.0,1.0,-3.439999999999827,1.1480000000000246
1985,63,33,15.150999999999833,254.60000000000002,108.12299999999999,356.769,8.117585848021566,1.4288992721907332,0.141421356237309,0.0,-6.8870000000000005
1987,63,35,1152.0819,455.494,1160.82,455.496,4.141393002360379,-0.9819900802379148,0.5553686884314224,-2.296000000000049,6.888000000000034
1993,64,6,367.6020000000007,157.04839999999996,374.547,228.79700000000003,4.173009585419167,0.9827272604001639,0.5547554954315933,8.100999999999999,-4.628999999999991
2014,64,27,1035.7000000000005,396.9489999999999,1051.76,367.101,0.0,,,2.2899999999999636,6.887999999999977
2019,64,33,19.75099999999997,255.74800000000002,120.751,359.065,12.835030190848807,0.17985349979247747,0.9838699100999077,4.600000000000136,1.1479999999999961
2021,64,35,1148.6379,454.34600000000006,1157.38,460.087,5.736800589178508,-0.9277484323061247,0.5996373669478415,-3.44399999999996,-1.1479999999999677
2027,65,6,372.23100000000073,159.36339999999996,378.019,225.325,4.910149488559398,-0.7853981633974565,0.7071067811865417,4.629000000000019,2.3149999999999977
2048,65,27,1035.7000000000005,396.9489999999999,1052.91,370.545,3.630927705146486,1.2485232153999855,0.3167234639153179,0.0,0.0
2053,65,33,26.64100000000007,252.30400000000003,126.49100000000001,356.769,6.182169198590417,-0.3805063771123632,0.92847669088526,6.8900000000001,-3.4440000000000026
2055,65,35,1148.6379,456.64200000000005,1148.2,455.496,10.263999269290759,0.4637347511730378,0.8943882164397698,0.0,2.2959999999999923
2061,66,6,369.94100000000054,162.80739999999997,378.019,228.79700000000003,3.472000000000037,1.5707963267948966,6.123233995736766e-17,-2.290000000000191,3.444000000000017
2082,66,27,1040.2900000000004,393.5049999999999,1047.17,369.397,5.853674401604531,0.19739555984988455,0.9805806756909194,4.589999999999918,-3.444000000000017
2087,66,33,25.4930000000001,256.8960000000001,132.231,356.769,5.739999999999981,0.0,1.0,-1.1479999999999677,4.592000000000041
2089,66,35,1149.7858999999999,454.346,1147.05,453.2,2.5679010884378264,1.1064520965204667,0.44783656394635096,1.1479999999999961,-2.296000000000049
2095,67,6,373.4130000000005,160.49339999999995,383.806,228.79700000000003,5.786999999999978,0.0,1.0,3.47199999999998,-2.3140000000000214
2116,67,27,1040.2900000000004,392.35699999999986,1051.76,367.101,5.132223299896372,-0.46382188575052885,0.8943492384855112,0.0,-1.1480000000000246
2121,67,33,28.93700000000012,254.60000000000008,137.971,363.657,8.966166627940828,0.876058050598191,0.6401843996644817,3.444000000000017,-2.2959999999999923
2123,67,35,1152.0818999999997,457.78999999999996,1139.01,455.496,8.361412320894082,-0.27816823569137233,0.9615600440979388,2.2959999999999354,3.44399999999996
2129,68,6,372.2560000000005,168.59439999999995,387.278,226.48200000000003,4.173009585419167,-0.5880690663947327,0.8320134255457946,-1.157000000000039,8.100999999999999
2150,68,27,1038.0000000000005,391.2089999999999,1054.06,369.397,3.249863997154305,0.7845278415980541,0.7077219237524757,-2.2899999999999636,-1.1479999999999677
2155,68,33,36.97300000000012,262.6360000000001,140.267,362.509,2.5670060381697373,-0.4636476090007962,0.8944271909999203,8.036000000000001,8.036000000000001
2157,68,35,1148.6378999999997,456.64199999999994,1136.72,453.2,3.242794473906695,0.7867064923500386,0.7061810479901088,-3.44399999999996,-1.1480000000000246
2163,69,6,378.0420000000005,166.2804,380.334,228.79700000000003,7.319724106822621,-0.3217937565394406,0.9486696354480906,5.786000000000001,-2.3139999999999645
2184,69,27,1038.0000000000005,391.2089999999999,1051.76,363.657,6.1836558765830345,1.189689349154155,0.3719482529275043,0.0,0.0
2189,69,33,40.41700000000008,255.7480000000001,148.303,370.545,11.364620187230193,0.7853981633974483,0.7071067811865476,3.44399999999996,-6.887999999999977
2191,69,35,1144.0458999999996,455.49399999999997,1141.31,455.496,5.132223299896372,0.46382188575052885,0.8943492384855112,-4.5919999999999845,-1.1479999999999677
2197,70,6,381.51400000000046,162.8084,387.278,225.325,7.763628017879301,-0.4636476090008094,0.8944271909999144,3.47199999999998,-3.47199999999998
2218,70,27,1038.0000000000005,391.2089999999999,1047.17,369.397,7.34953740040823,-0.8962678792557879,0.6245291029806811,0.0,0.0
2223,70,33,30.086000000000062,248.86000000000013,151.747,363.657,7.7010181145093135,-1.1071487177940904,0.44721359549995804,-10.331000000000017,-6.887999999999977
2225,70,35,1146.3418999999994,453.198,1135.57,463.531,9.874655690200065,-0.9504879791958039,0.581286090379493,2.2959999999999354,-2.2959999999999923
