,frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle),dx,dy
596,20,27,1043.73,364.805,1041.43,364.805,2.2999999999999545,0.0,1.0,-2.2899999999999636,2.2959999999999923
605,21,6,318.995,176.717,322.467,179.032,4.17300958541912,0.5880690663947402,0.8320134255457904,5.786000000000001,-4.628999999999991
626,21,27,1041.43,364.805,1041.43,369.397,4.5919999999999845,1.5707963267948966,6.123233995736766e-17,-2.2999999999999545,0.0
636,22,6,322.467,179.032,327.097,180.189,4.7723735184916025,0.24487702161681796,0.9701671468211888,3.47199999999998,2.3149999999999977
657,22,27,1041.43,369.397,1046.02,371.693,5.132223299896372,0.46382188575052885,0.8943492384855112,0.0,4.5919999999999845
667,23,6,327.097,180.189,330.569,187.133,7.763628017879301,1.1071487177940873,0.4472135954999608,4.6299999999999955,1.1569999999999823
688,23,27,1046.02,371.693,1046.02,367.101,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,4.589999999999918,2.2959999999999923
698,24,6,330.569,187.133,334.041,183.661,4.9101494885593775,-0.7853981633974524,0.7071067811865447,3.472000000000037,6.944000000000017
719,24,27,1046.02,367.101,1046.02,367.101,0.0,,,0.0,-4.5919999999999845
728,25,6,334.041,183.661,338.67,191.762,9.330264840828484,1.0516635063547866,0.4961273960567433,3.47199999999998,-3.4720000000000084
749,25,27,1046.02,367.101,1043.73,370.545,4.135847676111869,-0.9840008042061458,0.5536954402906841,0.0,0.0
758,26,6,338.67,191.762,339.827,192.92,1.6369523511696755,0.7858301288133476,0.7068012695502432,4.629000000000019,8.100999999999999
779,26,27,1043.73,370.545,1046.02,368.249,3.242794473906695,-0.7867064923500386,0.7061810479901088,-2.2899999999999636,3.444000000000017
788,27,6,339.827,192.92,343.299,196.392,4.9101494885593775,0.7853981633974524,0.7071067811865447,1.1569999999999823,1.157999999999987
809,27,27,1046.02,368.249,1047.17,367.101,1.624931998577253,-0.7845278415980171,0.7077219237525018,2.2899999999999636,-2.2959999999999923
818,28,6,343.299,196.392,342.142,199.863,3.658755252814813,-1.2490457723982593,0.3162277660168333,3.47199999999998,3.4720000000000084
839,28,27,1047.17,367.101,1047.17,367.101,0.0,,,1.150000000000091,-1.1480000000000246
848,29,6,342.142,199.863,349.086,197.549,7.319407899550359,-0.32166414637819146,0.9487106191235217,-1.1569999999999823,3.4710000000000036
869,29,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
878,30,6,349.086,197.549,353.715,204.493,8.345464456817217,0.9828269568797559,0.5546725438652655,6.944000000000017,-2.313999999999993
899,30,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
908,31,6,353.715,204.493,351.401,204.493,2.3139999999999645,0.0,1.0,4.628999999999962,6.943999999999988
929,31,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
934,31,33,-32.0,290.186,-32.0,289.038,1.1479999999999677,-1.5707963267948966,6.123233995736766e-17,-1.1479999999999677,-2.2959999999999923
939,32,6,351.401,204.493,352.558,201.021,3.6597039497751753,-1.2491321804167088,0.31614579099248175,-2.3139999999999645,0.0
960,32,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
965,32,33,-25.112000000000023,289.038,-32.0,292.482,3.444000000000017,1.5707963267948966,6.123233995736766e-17,6.887999999999977,-1.1479999999999677
970,33,6,352.558,201.021,354.873,207.965,7.319724106822621,1.2490025702554561,0.3162687508730302,1.1569999999999823,-3.4720000000000084
991,33,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
996,33,33,-20.52000000000004,289.038,-32.0,297.074,4.5919999999999845,1.5707963267948966,6.123233995736766e-17,4.5919999999999845,0.0
1001,34,6,354.873,207.965,357.187,207.965,2.3140000000000214,0.0,1.0,2.3149999999999977,6.944000000000017
1022,34,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1027,34,33,-18.22399999999999,297.073,-32.0,300.518,3.44399999999996,1.5707963267948966,6.123233995736766e-17,2.296000000000049,8.034999999999968
1033,35,6,357.187,207.965,356.03,209.122,1.636245091665706,-0.7853981633974361,0.7071067811865562,2.3140000000000214,0.0
1054,35,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1059,35,33,-14.78000000000003,294.777,-30.78251,303.962,3.652864341869284,1.2309975846394323,0.33329734861628446,3.44399999999996,-2.2959999999999923
1065,36,6,356.03,209.122,358.344,213.751,5.175155746448604,1.107235133279526,0.44713630147034295,-1.157000000000039,1.1570000000000107
1086,36,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1091,36,33,-19.372000000000014,294.777,-17.006700000000002,300.518,14.19979144762697,-0.24498190836951045,0.9701417130532697,-4.5919999999999845,0.0
1097,37,6,358.344,213.751,357.187,216.066,2.5880251157977483,-1.1073215188983034,0.44705903081753573,2.3140000000000214,4.628999999999991
1118,37,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1123,37,33,-9.04000000000002,297.073,-11.2668,310.85,11.819334837883266,1.0637052183963982,0.48563646590352155,10.331999999999994,2.2959999999999923
1129,38,6,357.187,216.066,357.187,217.223,1.1570000000000107,1.5707963267948966,6.123233995736766e-17,-1.1569999999999823,2.3149999999999977
1150,38,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1155,38,33,-14.78000000000003,290.186,-4.378900000000002,308.554,7.260494639485673,-0.3217549098542548,0.9486819207248847,-5.740000000000009,-6.8870000000000005
1161,39,6,357.187,217.223,357.187,217.223,0.0,,,0.0,1.1570000000000107
1182,39,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1187,39,33,-14.78000000000003,297.073,-6.674900000000001,308.554,2.2959999999999994,0.0,1.0,0.0,6.8870000000000005
1193,40,6,357.187,217.223,356.03,219.538,2.5880251157977736,-1.1073215188982837,0.44705903081755344,0.0,0.0
1214,40,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1219,40,33,-13.632000000000005,294.777,-3.2308999999999983,305.11,4.8705515088129125,-0.7853981633974422,0.7071067811865519,1.1480000000000246,-2.2959999999999923
1225,41,6,356.03,219.538,357.187,220.695,1.636245091665686,0.7853981633974237,0.7071067811865649,-1.157000000000039,2.3149999999999977
1246,41,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1251,41,33,-9.04000000000002,300.517,0.21300000000000097,311.998,7.70097339366912,1.1071603322633945,0.44720320717264,4.5919999999999845,5.740000000000009
1257,42,6,357.187,220.695,353.715,224.16699999999997,4.910149488559398,-0.7853981633974402,0.7071067811865532,1.157000000000039,1.1569999999999823
1278,42,27,1047.17,367.101,1047.17,367.101,0.0,,,0.0,0.0
1283,42,33,-12.484000000000037,298.221,11.692799999999998,316.59,12.36415270206575,0.38051238465182574,0.9284744597243612,-3.444000000000017,-2.2959999999999923
1289,43,6,353.715,224.16699999999997,354.873,220.695,3.6600202185233752,-1.2488729712940416,0.31639169481615786,-3.472000000000037,3.47199999999998
1310,43,27,1047.17,367.101,1050.62,367.101,3.449999999999818,0.0,1.0,0.0,0.0
1315,43,33,-13.632000000000005,297.073,13.988799999999998,318.886,3.2470343392086605,0.7853981633974592,0.7071067811865398,-1.1479999999999677,-1.1480000000000246
1321,44,6,354.873,220.695,353.715,220.695,1.1580000000000155,0.0,1.0,1.1580000000000155,-3.47199999999998
1342,44,27,1050.62,367.101,1043.73,364.805,7.262486901881353,0.3216634691404008,0.9487108332291811,3.449999999999818,0.0
1347,44,33,-10.187999999999988,306.257,15.136800000000001,316.59,2.567006038169804,-1.107148717794098,0.44721359549995127,3.444000000000017,9.184000000000026
1353,45,6,353.715,220.695,352.18,219.267,2.0965230740442364,0.7493018001943154,0.7321646105420254,-1.1580000000000155,0.0
1374,45,27,1043.73,364.805,1048.32,368.249,5.7384001254704575,0.6437102263142956,0.7998745119962527,-6.889999999999873,-2.2959999999999923
1379,45,33,-7.891999999999996,305.109,24.3206,321.182,10.267845267630417,0.4636563199539621,0.8944232953092999,2.2959999999999923,-1.1480000000000246
1384,46,6,352.18,219.267,356.03,220.695,4.106298089520503,0.35517930502466316,0.9375841490478678,-1.5349999999999682,-1.4279999999999973
1405,46,27,1048.32,368.249,1049.47,368.249,1.150000000000091,0.0,1.0,4.589999999999918,3.444000000000017
1410,46,33,-11.336000000000013,302.813,32.3565,324.626,8.742815611117491,0.404896291919375,0.9191432551524285,-3.444000000000017,-2.2959999999999923
1412,46,35,1184.0,469.271,1184.0,471.567,2.2959999999999923,1.5707963267948966,6.123233995736766e-17,0.0,0.0
1416,47,6,356.03,220.695,354.873,221.853,1.6369523511696955,-0.7858301288133599,0.7068012695502345,3.849999999999966,1.4279999999999973
1437,47,27,1049.47,368.249,1047.17,356.769,11.708133924755055,1.3730657585823434,0.1964446268535549,1.150000000000091,0.0
1442,47,33,-10.187999999999988,302.813,31.2085,322.33,2.56700603816975,1.1071487177940904,0.44721359549995804,1.1480000000000246,0.0
1444,47,35,1184.0,471.567,1184.0,470.419,1.1480000000000246,-1.5707963267948966,6.123233995736766e-17,0.0,2.2959999999999923
1449,48,6,354.873,221.853,358.344,224.16699999999997,4.171622825711819,0.58800260354756,0.8320502943378479,-1.1569999999999823,1.1580000000000155
1470,48,27,1047.17,356.769,1049.47,364.805,8.358665922262944,1.29203653504109,0.2751635274564574,-2.2999999999999545,-11.480000000000018
1475,48,33,-7.891999999999996,300.517,41.540400000000005,326.922,11.306397375380032,0.41822792169131334,0.9138100897194698,2.2959999999999923,-2.2959999999999923
1477,48,35,1184.0,470.419,1184.0,465.827,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,0.0,-1.1480000000000246
1483,49,6,358.344,224.16699999999997,357.187,224.16699999999997,1.1569999999999823,0.0,1.0,3.4710000000000036,2.3139999999999645
1504,49,27,1049.47,364.805,1051.76,362.509,3.242794473906695,-0.7867064923500386,0.7061810479901088,2.2999999999999545,8.036000000000001
1509,49,33,-7.891999999999996,306.257,50.724199999999996,332.661,10.82951076641967,0.5585307989966466,0.8480346156058381,0.0,5.740000000000009
1511,49,35,1184.0,465.827,1184.0,463.531,2.2959999999999923,-1.5707963267948966,6.123233995736766e-17,0.0,-4.5919999999999845
1517,50,6,357.187,224.16699999999997,357.187,226.48200000000003,2.3150000000000546,1.5707963267948966,6.123233995736766e-17,-1.1569999999999823,0.0
1538,50,27,1051.76,362.509,1051.76,363.657,1.1479999999999677,1.5707963267948966,6.123233995736766e-17,2.2899999999999636,-2.2959999999999923
1543,50,33,-5.596000000000004,305.109,53.0202,332.661,2.2960000000000065,0.0,1.0,2.2959999999999923,-1.1480000000000246
1545,50,35,1184.0,463.531,1182.63,471.567,8.151944307954988,-1.4019369416103689,0.16805806667042505,0.0,-2.2959999999999923
1551,51,6,357.187,226.48200000000003,356.03,228.79700000000003,2.5880251157977736,-1.1073215188982837,0.44705903081755344,0.0,2.3150000000000546
1572,51,27,1051.76,363.657,1050.62,352.177,11.536463929644965,1.4718176862694283,0.09881710782024544,0.0,1.1479999999999677
1577,51,33,-5.596000000000004,305.109,62.20399999999999,334.957,9.466456488042386,0.2449837872327071,0.9701412573543823,0.0,0.0
1579,51,35,1182.63,471.567,1184.0,465.827,5.90122868562131,-1.3365036523004963,0.23215504312482854,-1.3699999999998909,8.036000000000001
1585,52,6,356.03,228.79700000000003,358.344,228.79700000000003,2.3140000000000214,0.0,1.0,-1.157000000000039,2.3149999999999977
1606,52,27,1050.62,352.177,1052.91,367.101,15.098671332272923,1.4185397634454873,0.15166897468026805,-1.1400000000001,-11.479999999999961
1611,52,33,-5.596000000000004,305.109,71.388,334.957,9.184000000000012,0.0,1.0,0.0,0.0
1613,52,35,1184.0,465.827,1182.63,465.827,1.3699999999998909,0.0,1.0,1.3699999999998909,-5.740000000000009
1619,53,6,358.344,228.79700000000003,361.816,226.48200000000003,4.17300958541912,-0.5880690663947402,0.8320134255457904,2.3140000000000214,0.0
1640,53,27,1052.91,367.101,1052.91,367.101,0.0,,,2.290000000000191,14.923999999999978
1645,53,33,-1.004000000000019,307.405,82.868,340.697,12.835030190848789,0.4636476090008071,0.8944271909999154,4.5919999999999845,2.2959999999999923
1647,53,35,1182.63,465.827,1180.34,463.531,3.2427944739068555,0.7867064923499889,0.706181047990144,-1.3699999999998909,0.0
1653,54,6,361.816,226.48200000000003,361.816,228.79700000000003,2.3149999999999977,1.5707963267948966,6.123233995736766e-17,3.47199999999998,-2.3149999999999977
1674,54,27,1052.91,367.101,1052.91,367.101,0.0,,,0.0,0.0
1679,54,33,1.2919999999999732,310.849,86.312,340.697,3.4440000000000026,0.0,1.0,2.2959999999999923,3.444000000000017
1681,54,35,1180.34,463.531,1178.04,463.531,2.2999999999999545,0.0,1.0,-2.290000000000191,-2.2959999999999923
1687,55,6,361.816,228.79700000000003,358.344,226.48200000000003,4.17300958541912,0.5880690663947402,0.8320134255457904,0.0,2.3149999999999977
1708,55,27,1052.91,367.101,1052.91,367.101,0.0,,,0.0,0.0
1713,55,33,4.73599999999999,308.553,88.608,340.697,2.2960000000000065,0.0,1.0,3.444000000000017,-2.2959999999999923
1715,55,35,1178.04,463.531,1181.49,460.087,4.874795995731558,-0.7845278415980418,0.7077219237524843,-2.2999999999999545,0.0
1721,56,6,358.344,226.48200000000003,365.288,232.269,9.03927569000968,0.6947666052098513,0.7682031434968415,-3.47199999999998,-2.3149999999999977
1742,56,27,1052.91,367.101,1052.91,367.101,0.0,,,0.0,0.0
1747,56,33,5.8840000000000146,309.70099999999996,100.08699999999999,342.993,11.706368224176089,0.19741231279420876,0.980577390030621,1.1480000000000246,1.1479999999999677
1749,56,35,1181.49,460.087,1174.6,463.531,7.702807020820494,-0.4635314919553418,0.894479114091344,3.4500000000000455,-3.444000000000017
1755,57,6,365.288,232.269,371.075,232.269,5.786999999999978,0.0,1.0,6.944000000000017,5.786999999999978
1776,57,27,1052.91,367.101,1052.91,367.101,0.0,,,0.0,0.0
1781,57,33,13.919999999999959,310.849,102.38300000000001,344.141,2.567006038169788,0.4636476090008111,0.8944271909999136,8.035999999999945,1.1480000000000246
1783,57,35,1174.6,463.531,1171.15,457.791,6.697021726110709,1.029608580836808,0.5151543687769106,-6.8900000000001,3.444000000000017
1789,58,6,371.075,232.269,373.39,231.111,2.5884723293865872,-0.46382038024995664,0.8943499119994855,5.786999999999978,0.0
1810,58,27,1052.91,367.101,1052.91,367.101,0.0,,,0.0,0.0
1815,58,33,16.216000000000008,309.70099999999996,103.531,351.029,6.9830113847823325,1.4056476493802699,0.1643989873053572,2.296000000000049,-1.1480000000000246
1817,58,35,1171.15,457.791,1168.86,457.791,2.290000000000191,0.0,1.0,-3.449999999999818,-5.740000000000009
1823,59,6,373.39,231.111,371.075,231.111,2.3149999999999977,0.0,1.0,2.3149999999999977,-1.1580000000000155
1844,59,27,1052.91,367.101,1050.62,367.101,2.290000000000191,0.0,1.0,0.0,0.0
1849,59,33,18.512,308.553,101.23500000000001,348.733,3.247034339208615,0.7853981633974483,0.7071067811865476,2.2959999999999923,-1.1479999999999677
1851,59,35,1168.86,457.791,1167.71,453.2,4.732840690325395,1.3253564563624411,0.24298303603386193,-2.290000000000191,0.0
1857,60,6,371.075,231.111,374.547,231.111,3.472000000000037,0.0,1.0,-2.3149999999999977,0.0
1878,60,27,1050.62,367.101,1051.76,371.693,4.731391338707895,1.3274580148725754,0.24094392502976192,-2.290000000000191,0.0
1883,60,33,23.10300000000001,314.293,97.791,351.029,4.13917286423267,-0.5880026035475637,0.8320502943378458,4.591000000000008,5.740000000000009
1885,60,35,1167.71,453.2,1165.41,455.496,3.249863997154305,-0.7845278415980541,0.7077219237524757,-1.1499999999998636,-4.591000000000008
1891,61,6,374.547,231.111,372.232,228.79700000000003,3.273197366490421,0.785182134020806,0.7072595205226445,3.472000000000037,0.0
1912,61,27,1051.76,371.693,1051.76,367.101,4.5919999999999845,-1.5707963267948966,6.123233995736766e-17,1.1400000000001,4.5919999999999845
1917,61,33,29.990999999999985,313.145,105.827,346.437,9.255471895046728,-0.5191461142465215,0.86824314212446,6.887999999999977,-1.1480000000000246
1919,61,35,1165.41,455.496,1161.97,449.756,6.691875671289813,1.0308893841421576,0.5140561733324939,-2.2999999999999545,2.2959999999999923
1925,62,6,372.232,228.79700000000003,374.547,231.111,3.273197366490421,0.785182134020806,0.7072595205226445,-2.3149999999999977,-2.3139999999999645
1946,62,27,1051.76,367.101,1049.47,367.101,2.2899999999999636,0.0,1.0,0.0,-4.5919999999999845
1951,62,33,19.659999999999968,306.257,106.975,348.733,2.56700603816975,1.1071487177940904,0.44721359549995804,-10.331000000000017,-6.887999999999977
1953,62,35,1161.97,449.756,1163.12,452.052,2.5679010884377753,1.1064520965205558,0.44783656394627136,-3.4400000000000546,-5.740000000000009
1959,63,6,374.547,231.111,372.232,225.325,6.231935574121414,1.190200557549278,0.37147367338218495,2.3149999999999977,2.3139999999999645
1980,63,27,1049.47,367.101,1051.76,367.101,2.2899999999999636,0.0,1.0,-2.2899999999999636,0.0
1985,63,33,23.10300000000001,314.293,108.12299999999999,356.769,8.117585848021566,1.4288992721907332,0.141421356237309,3.4430000000000405,8.036000000000001
1987,63,35,1163.12,452.052,1160.82,455.496,4.141393002360379,-0.9819900802379148,0.5553686884314224,1.1499999999998636,2.296000000000049
1993,64,6,372.232,225.325,374.547,228.79700000000003,4.173009585419167,0.9827272604001639,0.5547554954315933,-2.3149999999999977,-5.786000000000001
2014,64,27,1051.76,367.101,1051.76,367.101,0.0,,,2.2899999999999636,0.0
2019,64,33,23.10300000000001,314.293,120.751,359.065,12.835030190848807,0.17985349979247747,0.9838699100999077,0.0,0.0
2021,64,35,1160.82,455.496,1157.38,460.087,5.736800589178508,-0.9277484323061247,0.5996373669478415,-2.2999999999999545,3.44399999999996
2027,65,6,374.547,228.79700000000003,378.019,225.325,4.910149488559398,-0.7853981633974565,0.7071067811865417,2.3149999999999977,3.472000000000037
2048,65,27,1051.76,367.101,1052.91,370.545,3.630927705146486,1.2485232153999855,0.3167234639153179,0.0,0.0
2053,65,33,26.54699999999997,321.18100000000004,126.49100000000001,356.769,6.182169198590417,-0.3805063771123632,0.92847669088526,3.44399999999996,6.888000000000034
2055,65,35,1157.38,460.087,1148.2,455.496,10.263999269290759,0.4637347511730378,0.8943882164397698,-3.439999999999827,4.591000000000008
2061,66,6,378.019,225.325,378.019,228.79700000000003,3.472000000000037,1.5707963267948966,6.123233995736766e-17,3.47199999999998,-3.472000000000037
2082,66,27,1052.91,370.545,1047.17,369.397,5.853674401604531,0.19739555984988455,0.9805806756909194,1.150000000000091,3.444000000000017
2087,66,33,29.990999999999985,322.32899999999995,132.231,356.769,5.739999999999981,0.0,1.0,3.444000000000017,1.1479999999999109
2089,66,35,1148.2,455.496,1147.05,453.2,2.5679010884378264,1.1064520965204667,0.44783656394635096,-9.180000000000064,-4.591000000000008
2095,67,6,378.019,228.79700000000003,383.806,228.79700000000003,5.786999999999978,0.0,1.0,0.0,3.472000000000037
2116,67,27,1047.17,369.397,1051.76,367.101,5.132223299896372,-0.46382188575052885,0.8943492384855112,-5.740000000000009,-1.1480000000000246
2121,67,33,31.13900000000001,317.73699999999997,137.971,363.657,8.966166627940828,0.876058050598191,0.6401843996644817,1.1480000000000246,-4.5919999999999845
2123,67,35,1147.05,453.2,1139.01,455.496,8.361412320894082,-0.27816823569137233,0.9615600440979388,-1.150000000000091,-2.2959999999999923
2129,68,6,383.806,228.79700000000003,387.278,226.48200000000003,4.173009585419167,-0.5880690663947327,0.8320134255457946,5.786999999999978,0.0
2150,68,27,1051.76,367.101,1054.06,369.397,3.249863997154305,0.7845278415980541,0.7077219237524757,4.589999999999918,-2.2959999999999923
2155,68,33,29.990999999999985,325.773,140.267,362.509,2.5670060381697373,-0.4636476090007962,0.8944271909999203,-1.1480000000000246,8.036000000000058
2157,68,35,1139.01,455.496,1136.72,453.2,3.242794473906695,0.7867064923500386,0.7061810479901088,-8.039999999999964,2.2959999999999923
2163,69,6,387.278,226.48200000000003,380.334,228.79700000000003,7.319724106822621,-0.3217937565394406,0.9486696354480906,3.472000000000037,-2.3149999999999977
2184,69,27,1054.06,369.397,1051.76,363.657,6.1836558765830345,1.189689349154155,0.3719482529275043,2.2999999999999545,2.2959999999999923
2189,69,33,32.28699999999998,322.32899999999995,148.303,370.545,11.364620187230193,0.7853981633974483,0.7071067811865476,2.2959999999999923,-3.4440000000000737
2191,69,35,1136.72,453.2,1141.31,455.496,5.132223299896372,0.46382188575052885,0.8943492384855112,-2.2899999999999636,-2.2959999999999923
2197,70,6,380.334,228.79700000000003,387.278,225.325,7.763628017879301,-0.4636476090008094,0.8944271909999144,-6.944000000000017,2.3149999999999977
2218,70,27,1051.76,363.657,1047.17,369.397,7.34953740040823,-0.8962678792557879,0.6245291029806811,-2.2999999999999545,-5.740000000000009
2223,70,33,32.28699999999998,326.92099999999994,151.747,363.657,7.7010181145093135,-1.1071487177940904,0.44721359549995804,0.0,4.5919999999999845
2225,70,35,1141.31,455.496,1135.57,463.531,9.874655690200065,-0.9504879791958039,0.581286090379493,4.589999999999918,2.2959999999999923
2231,71,6,387.278,225.325,383.806,224.16699999999997,3.6600202185234294,0.3219233555008501,0.9486286393796901,6.944000000000017,-3.472000000000037
2252,71,27,1047.17,369.397,1049.47,367.101,3.249863997154305,-0.7845278415980541,0.7077219237524757,-4.589999999999918,5.740000000000009
2257,71,33,36.87899999999996,326.92099999999994,162.078,375.137,15.444091459195656,0.8380293530674939,0.6689289575430964,4.5919999999999845,0.0
2259,71,35,1135.57,463.531,1129.83,460.087,6.693932775282422,0.5404195002705856,0.8574929257125434,-5.740000000000009,8.035000000000025
2265,72,6,383.806,224.16699999999997,389.592,221.853,6.231564169612623,-0.380446778805022,0.9284988234919647,-3.472000000000037,-1.1580000000000155
2286,72,27,1049.47,367.101,1051.76,367.101,2.2899999999999636,0.0,1.0,2.2999999999999545,-2.2959999999999923
2291,72,33,29.990999999999985,329.217,165.522,383.173,8.742907525531763,1.1659045405098145,0.39391929857916647,-6.887999999999977,2.296000000000049
2293,72,35,1129.83,460.087,1126.38,460.087,3.449999999999818,0.0,1.0,-5.740000000000009,-3.444000000000017
2299,73,6,389.592,221.853,393.064,225.325,4.910149488559398,0.7853981633974402,0.7071067811865532,5.786000000000001,-2.3139999999999645
2320,73,27,1051.76,367.101,1048.32,372.841,6.691875671289813,-1.0308893841421576,0.5140561733324939,2.2899999999999636,0.0
2325,73,33,43.766999999999996,331.51300000000003,167.818,385.469,3.2470343392086356,0.7853981633974422,0.7071067811865519,13.77600000000001,2.296000000000049
2327,73,35,1126.38,460.087,1125.24,463.531,3.6277728705088945,-1.2511378195553688,0.314242385257207,-3.449999999999818,0.0
2334,74,6,393.064,225.325,395.379,220.695,5.176497367912008,-1.1071487177940904,0.44721359549995804,3.472000000000037,3.47199999999998
