,ant_id,surrogate_x,surrogate_y
67,6,546.7757800792625,294.5936161838679
68,6,547.0163563800136,291.82828255279117
69,6,544.976813732512,295.03449118205356
70,6,550.6445516648014,288.80261614516564
71,6,545.8207706822589,285.15936354294274
72,6,551.0761244944317,282.70515693158734
73,6,557.4004999005425,289.1671150380739
74,6,558.5757062584353,280.89148739681593
75,6,559.1052125339954,276.02375179855596
76,6,560.1607973623304,278.14846779576783
77,6,560.429092806788,268.0294968279422
78,6,560.2440278709009,251.89026873186864
79,6,561.4011289806697,233.0804877021026
80,6,562.2115650136982,238.04770579532655
81,6,563.7089557361785,230.1398576430114
82,6,564.2924216722677,239.79784016218233
83,6,565.4894188373602,232.01604630161137
84,6,565.6596024076896,235.00713296420946
85,6,568.470726800246,223.1749464627016
86,6,573.6757002197,216.86618334112333
87,6,573.8598072258578,222.71280916637832
88,6,574.1787677906676,211.56206620214908
89,6,576.2198910840467,200.63825480149094
90,6,577.4082690316536,208.10733984574873
91,6,581.1411283543503,225.046050751002
92,6,582.4265325787699,237.55470834272597
93,6,582.971621949705,243.9474011115889
94,6,587.9431108749833,262.4510362818065
95,6,589.0934515051406,279.5270782037305
96,6,588.5567957121592,274.9386292473358
97,6,590.0660692277471,292.84573737351
98,6,592.4370951920116,311.4052715369661
99,6,594.4335701362061,316.01084835867266
100,6,594.2417073319443,321.4722294443084
101,6,597.562645197698,318.6916211234882
102,6,598.3803055298724,322.1945068112451
103,6,599.153792379277,326.6332685840739
104,6,599.6451581650083,326.2600574758815
105,6,599.9751291662624,330.97752856830294
106,6,600.5744962399108,330.4812899124946
107,6,601.2998072253793,331.6376518724365
108,6,601.3191415793801,331.9736121777556
109,6,603.7633888113453,333.19220088484224
110,6,604.9432868804124,334.24716499451296
111,6,613.0930213905983,333.9764750103073
112,6,613.1427679381276,335.2964098692668
113,6,616.5268695233028,336.2734767041576
114,6,612.1977305897079,338.768365531592
115,6,605.7630968807022,339.60219963399794
116,6,613.4533863227086,339.8403889851719
117,6,611.2022119191673,340.9476427720195
118,6,613.5422052038314,339.9782571678112
119,6,608.0965757567155,343.98149163597446
120,6,620.4969888575496,344.137607649622
121,6,625.7459311616863,347.198839594287
122,6,626.5326010831348,347.5950763060648
123,6,625.9194418984569,349.3288121187844
124,6,618.6931946034724,355.3436277529607
125,6,622.622220680677,352.1648538744941
126,6,626.2665505229877,356.63103171279624
127,6,625.760301829203,360.4912412289181
128,6,624.7517327214468,362.3116861466704
129,6,614.0441895726814,361.65365912554785
130,6,616.1743736363749,362.24108925951737
131,6,611.0908058544655,373.3548725238069
132,6,614.1692339720655,372.81491451867026
133,6,616.7580763288381,374.9241014361921
134,6,626.1367872198377,381.45158300923583
135,6,627.509684455852,395.8935558287246
136,6,627.8844156302214,419.56630138497155
137,6,631.9676339949215,419.81495085657855
138,6,630.7897428867911,411.21331624303946
139,6,632.4228843686512,427.1351753463176
140,6,632.5095262815869,426.7818296181086
141,6,632.8119224403201,435.35545003919
142,6,633.1199448705559,436.92845032415977
143,6,638.565394117263,452.1460342047373
144,6,634.9003081890091,450.162800731254
145,6,633.4653199077077,457.17762999712863
146,6,647.1043584074197,470.27281567505906
147,6,643.7812224870032,471.94015247033025
148,6,637.7452217765368,470.8361758449011
149,6,637.9737625856919,477.30477903384536
150,6,639.8046857773056,477.1810102160705
151,6,637.7678724400602,474.5145223966672
152,6,647.124080850544,481.6224454785296
153,6,647.7815746297294,489.4660731517539
154,6,648.5944933082787,489.07468426471706
155,6,647.8628701346586,492.53055015389447
156,6,649.5121735845935,489.54764475777887
157,6,648.4111050611207,495.3268441341504
158,6,649.8453124339512,496.8727616097297
159,6,659.764577364358,492.6059863792333
160,6,663.8622763552414,496.4599864382426
161,6,666.3005791447264,494.43839361778237
162,6,657.726941094399,491.236792823171
163,6,661.5854213941352,489.341475277693
164,6,668.6205169951395,490.7267479526852
165,6,651.9079969159903,487.6971549304422
166,6,655.7481871344116,486.7059263248619
167,6,667.2021580689059,486.05048981660036
168,6,662.8554958575392,480.0136566664372
169,6,675.3278492204608,483.2037774627006
170,6,675.4415790034062,474.3561356667273
171,6,676.1558458952788,477.75767252106647
172,6,676.791273369148,474.27988063456183
173,6,677.5016539043531,477.28439052636514
174,6,676.8914508869507,458.08722158864856
175,6,677.5098632668484,466.737695005151
176,6,678.493900131599,463.93629699128866
177,6,681.5851892780884,470.25879784425786
178,6,681.6130133464924,471.5612401905695
179,6,683.6194353624312,468.0811251457088
180,6,682.8909825072901,466.42333952119793
181,6,685.0371619591594,456.29898876801025
182,6,686.3547493260457,463.63509968579916
183,6,687.820084827984,454.77950545279765
184,6,689.4089756507619,454.8062412378344
185,6,692.7544774461487,454.0585907303622
186,6,693.274436408716,450.5144066284935
187,6,696.7549028147837,450.0192231580923
188,6,700.7962437807896,449.34500866381836
189,6,701.8058995167397,438.4264746971937
190,6,704.194957948889,437.47749997037135
191,6,705.6429520317733,436.31509373658184
192,6,706.81562220052,434.119248638302
193,6,707.0028706257381,428.0015103472562
194,6,708.8020633396786,430.7180486137451
195,6,710.0992272544771,425.6467339743041
196,6,715.8606222841886,429.85953152060193
197,6,710.8180913906126,433.41631136054855
198,6,716.2859824834659,427.8313809451272
199,6,719.9326606693995,418.87828889226296
200,6,720.7477204185363,426.22452159397267
201,6,720.2673587899153,426.31127093233283
202,6,721.1836109666978,420.54387566789535
203,6,726.3357120901671,424.79914205799474
204,6,726.528205956171,427.72813250388685
205,6,726.9975842980048,421.97118557202907
206,6,727.7945963669886,403.0726013537238
207,6,729.7202662386946,417.1650786327023
208,6,730.5397227301037,416.4947641417177
209,6,734.618909041825,415.31670621420295
210,6,736.2398424126945,409.8124448717741
211,6,750.8577499349574,407.86318269392365
212,6,740.2565705945201,398.16793827959094
213,6,757.3687600262517,394.0251557070203
214,6,770.6711848207433,390.52474640041845
215,6,779.267955761241,395.4771779087464
216,6,783.32192667204,409.4361783606314
217,6,777.9628875193062,420.8707000427289
218,6,783.3762040772872,427.18994794045585
219,6,786.0748870181466,432.41716314265864
220,6,792.8237298105698,432.60742766671217
221,6,798.546603316159,430.3114980247944
222,6,805.0966862036464,441.8281709202241
223,6,806.8612793960533,444.52863378104985
224,6,813.4460524527635,453.2837208103649
225,6,812.1733576332572,453.8072757514448
226,6,809.7011237213419,468.0164538224246
227,6,817.38871710744,470.206781099032
228,6,822.4876434589517,473.05057157837973
229,6,820.3142855965255,485.02519843746916
230,6,830.4174186169091,486.51468198387465
231,6,832.1226735382324,487.5693774008091
232,6,831.4232974476026,492.26346996014644
233,6,837.2994724077548,496.61912748332435
234,6,838.4486480356711,500.8823896802346
235,6,837.4607048548653,502.11141147010005
236,6,839.2526115555424,505.27914060381266
237,6,837.3679455583947,505.49982612454943
238,6,826.8562006214938,505.58500341657975
239,6,820.5330127775671,507.43169109493255
240,6,830.2190844905977,508.3927527066312
241,6,828.7261102672701,512.8071323697925
242,6,824.455218500648,513.0417570063759
243,6,817.5236358790605,520.823767034615
244,6,814.7476757742204,521.4208623600168
245,6,813.6209622391054,525.0602166495057
246,6,813.0558852078636,527.077582105511
247,6,807.3783560808727,521.0653030752974
248,6,807.5235200509535,521.3257029112536
249,6,805.5926671953271,523.349701928324
250,6,797.0376916971663,523.453443473353
251,6,798.909086187341,527.2479163427099
252,6,796.1889017623769,529.2622148954263
253,6,787.9350450545385,531.6961329511889
254,6,795.9233820249506,530.4865036245793
255,6,788.5850113729382,535.9083345734705
256,6,784.3821848530004,533.4461346859377
257,6,784.1336361670706,532.4615962058789
258,6,783.6389039693076,532.7434880480312
259,6,780.3142520536798,535.5818850417888
260,6,768.6024034244494,534.8112389740357
261,6,771.9650674302193,535.0232996471361
262,6,762.3791414641828,536.4463184373095
263,6,759.6335899882188,544.3981602331079
264,6,757.3029313169599,542.4620347969396
265,6,756.6679083295708,544.7292861081526
266,6,751.1565015304869,539.2799432955271
267,6,757.6877242701144,537.4257721386977
268,6,755.8977786851735,545.6204465325252
269,6,746.2134096565514,541.888695124514
270,6,740.3420718167072,547.061
271,6,741.0857127541744,544.567086332412
272,6,746.9341500482627,545.3552680069486
273,6,736.0489085093415,545.1980103230569
274,6,742.0483865765507,536.4819654021641
275,6,749.2389196289705,537.157254475009
276,6,757.0449838549661,539.5675444382684
277,6,762.7917696289503,533.4011490525006
278,6,766.2505332362316,531.9976290458184
279,6,768.6203283524655,531.627191042498
280,6,773.7391350458511,529.28332747953
281,6,776.9987281726488,527.3783031306623
282,6,784.6900867901895,527.294394814433
283,6,789.1061061224743,525.0897238362896
284,6,794.0052014922985,525.4476243218187
285,6,793.922126403442,524.526519728955
286,6,802.7991875557827,523.0021973256637
287,6,805.4994340844978,523.2486542767018
288,6,807.430412988484,521.5115213826002
289,6,811.7677739145317,521.4314571668936
290,6,812.6530175617936,516.7070796713342
291,6,816.2808852586722,521.8872041882787
292,6,809.1932169924096,519.5539562815488
293,6,824.952733498186,521.0449762583435
294,6,814.8938170962992,519.332248804232
295,6,825.4476363484541,513.5382933916724
296,6,827.2894071624253,516.5609625584345
297,6,827.6221598719749,512.1429324849996
298,6,832.0589748614777,511.44939953925604
299,6,839.042163251283,509.6171134422278
300,6,839.9956145788406,515.2195802055868
301,6,840.0836423137926,515.8649897609839
302,6,841.2671470958971,519.5760212603398
303,6,840.4000046537321,519.2561137840323
304,6,841.8888724192584,514.8867392235873
305,6,842.8029078809516,513.3179136252977
306,6,844.8782120512817,515.9530930921667
307,6,846.4057792604922,512.7894565487574
308,6,846.8851478676479,511.19998637978495
309,6,847.0322151218224,508.19452619280224
310,6,847.3639568066028,509.22916815673415
311,6,848.6280138812822,508.7153357820154
312,6,849.8237681583455,508.506287647991
313,6,850.0320492552794,507.36565985439273
314,6,850.0758023780395,507.00620670048437
315,6,850.3588083005382,505.54101042684016
316,6,853.041550209877,504.7610682262222
317,6,853.7400091039585,504.81035297673986
318,6,854.6687286880513,500.8975557796098
319,6,853.7573088778133,503.01328933325334
320,6,854.8819476191325,502.5883401552906
321,6,859.754702331491,499.261379189021
322,6,859.4812074529787,502.9504535209432
323,6,855.7157494565674,497.1464357583572
324,6,862.8884187752715,496.53241532760524
325,6,863.2070083443562,491.4175311358915
326,6,863.9763070183108,486.53031880197335
327,6,864.5339421746119,489.068684136692
328,6,867.6728712895822,483.856966405232
329,6,869.2127021309004,475.49875831432604
330,6,872.7907458860902,479.3250279078093
331,6,871.8447398224632,484.3238583549356
332,6,869.9492203061147,474.6225972370152
333,6,872.9989242160407,481.8337975393072
334,6,873.4985756824487,483.16185443710106
335,6,873.8113534599647,474.54613794555695
336,6,898.5679476361984,470.14005884928076
337,6,880.6187364845389,469.57834084814397
338,6,892.854365707821,464.4904772926844
339,6,900.6519181101776,450.80222418091824
340,6,915.5838632801424,465.00329388520703
341,6,915.5946698696121,445.4988146909675
342,6,938.1979750578837,444.50331496769167
343,6,951.1603696091436,443.3008926183401
344,6,951.1301758840887,443.7915757895926
345,6,945.7720440419253,435.60554439637536
346,6,951.5209695720196,423.3435474366495
347,6,958.8840017293132,422.55606459565746
348,6,954.9641997524941,413.4324612710035
349,6,959.3570058677763,412.3015195722042
350,6,962.1820795152059,409.8093362761423
351,6,958.6875001494602,400.2684532891804
352,6,949.9197181029901,430.2617825536048
353,6,950.3711466770862,427.79311873103376
354,6,958.3115244434282,424.77040855145196
355,6,956.0491445714301,418.82724449739294
356,6,950.326375721904,397.60694021763993
357,6,947.2033656471899,398.46331565105544
358,6,925.9407634446097,417.82182214603466
359,6,935.1267595385712,414.6844031172162
360,6,941.1101823982985,415.0104177393592
361,6,924.2955801367809,418.5832694653949
362,6,896.1054448554005,413.6657568606946
363,6,917.5539528014078,415.0296854427245
364,6,915.1426994124593,391.8650208406206
365,6,918.579050420253,386.67311957518825
366,6,923.6643524452988,401.3993192835453
367,6,928.1477190902597,383.9633904373474
368,6,936.331029905999,383.47285479959214
369,6,926.9679559525916,373.7938061035791
370,6,916.3814048018951,370.06599366905914
371,6,916.9655059666438,364.34858745931996
372,6,927.3726716690255,370.5913688610144
373,6,947.1461844100527,359.15522956498654
374,6,953.7944129869036,360.93562320270354
375,6,946.5049443401572,361.16618267231377
376,6,940.9973240964248,350.42024354449256
377,6,942.6172178934194,349.0947103580392
378,6,930.6108418678045,348.7501828047145
379,6,928.5868680088518,352.34996029225584
380,6,926.8175644746007,354.15876454675214
381,6,912.7763075692426,351.7649711901041
382,6,915.1354533169488,344.5580083165035
383,6,911.3692888253895,346.85561697577384
384,6,901.7787547359001,344.896707265539
385,6,891.434788459469,341.8591523277408
386,6,885.6807194057089,341.2785041326813
387,6,878.6181611556717,344.7463154764555
388,6,875.5139617145783,342.0790995564689
389,6,875.9410629491708,342.58274213925216
390,6,874.0033433123119,345.61532501997397
391,6,875.4129804301383,342.80067771011414
392,6,888.4367898080352,341.2499318686384
393,6,887.9659146560125,340.2001890934063
394,6,883.0686726860222,339.8005894727038
395,6,882.9949433581626,335.809501947346
396,6,905.3058403875532,337.0993421778686
397,6,911.0856815881666,332.25559307783107
398,6,917.1012420189475,327.3030855669294
399,6,898.4460880771724,328.6388772795208
400,6,889.9494793942422,331.25044660022274
401,6,905.2320020298837,332.0992739431693
402,6,902.1742624141814,331.1470554629695
403,6,909.9185004264198,327.1838327632139
404,6,917.9510503895992,326.05125133964435
405,6,917.9776977158774,333.18438838880144
406,6,893.9760511821742,329.51832822081644
407,6,906.4978683770466,331.43213585417624
408,6,945.6535124395414,328.6364135007193
409,6,944.0180728917319,328.8202981132627
410,6,951.8770596412667,326.85217676969273
411,6,958.5584759957594,325.0965448169684
412,6,959.5193519131019,323.88123084687084
413,6,963.0000135043524,324.94897376829863
414,6,963.1053888106148,322.46513740490394
415,6,988.1497823151062,322.02758767598397
416,6,983.492121934858,323.47387912992684
417,6,988.3404936276327,319.6857259897773
418,6,997.3132749759905,317.98137413256126
419,6,1001.5023456463289,314.17861730110985
420,6,1007.3451903771424,314.3184711899306
421,6,1002.6745321332216,313.8458650114262
422,6,1006.8874173732486,306.93620136691567
423,6,1009.6069404755126,309.13344795038887
424,6,1014.8912567717284,306.6774264413335
425,6,1063.5467625129152,310.7525047505501
426,6,1075.8684543707695,293.5848485984228
427,6,1063.6923098160335,300.71365646884465
428,6,1063.8254917688205,293.6497463582227
429,6,1028.4407243208607,300.29053203727346
430,6,1044.7615916990128,301.4815456167455
431,6,1052.1009212881145,306.89059717909595
432,6,1026.6206509782858,283.8048319996343
433,6,1072.512265826129,301.46713877041924
434,6,1068.7469922543742,311.74985285948105
435,6,1039.6285631721362,307.8049344818187
436,6,1062.3374656132714,300.58550450829165
437,6,1051.7903857976114,300.43920194226183
438,6,1057.8298852253333,308.9881315455258
439,6,1054.7068733844856,315.6632867092302
440,6,1036.3390586029873,317.4974798539953
441,6,1061.2094854932984,319.65617705232756
442,6,1090.561306272321,315.20082283461176
443,6,1084.2493683548464,315.234534713401
444,6,1082.9977022388393,316.4995999257053
445,6,1079.983061867438,313.13013988025955
446,6,1091.15101201983,315.4591635021315
447,6,1103.4197303625322,310.92413579536645
448,6,1127.908296488334,311.5601725220938
449,6,1118.3735218735223,314.86634876833415
450,6,1127.9321183073057,315.8244306607495
451,6,1125.641140415283,314.5460650235798
452,6,1100.5842997681218,310.67313189574065
453,6,1105.9999203599482,307.2383724104838
454,6,1097.8642310372504,303.816567962402
455,6,1100.154894106683,302.87340995200293
456,6,1078.285950559239,311.4207728566986
457,6,1091.2347890006045,302.48688699841443
458,6,1085.7823623485226,302.1527574914653
459,6,1064.1204437222132,304.27627951908073
460,6,1070.3255649604064,287.881935646521
461,6,1023.6747677098897,284.21897950078306
462,6,1039.9183641492486,250.5197813695126
463,6,1048.8058659715412,250.50035214426848
464,6,1040.2822668163622,238.95893259879725
465,6,1030.8620630903042,198.48026256255727
466,6,1024.6012943704968,202.7036101300241
467,6,1018.3278663478075,190.20815745918338
468,6,1012.888754056534,187.09147675171965
469,6,1011.5940541201423,185.86674755983464
470,6,1010.7063045545983,187.93969949353004
471,6,1007.6724503305772,169.5268238329067
472,6,1007.6573528234348,169.58431815684912
473,6,1003.9467959064814,155.112747080398
474,6,1001.0113540507361,151.99892735452937
475,6,990.9837385945282,151.29393321084717
476,6,992.8091592047206,149.99168008281862
477,6,989.7390288283707,149.23427095669103
478,6,986.4508136048269,148.58652727911777
479,6,985.9499787234322,147.93468039953336
480,6,981.0824998221788,147.1553725424609
481,6,976.6853684585778,147.0607915830164
482,6,986.3079960054249,146.64303592636878
483,6,973.6891402227438,146.02898564860476
484,6,976.8488157126212,145.67522064468213
485,6,975.8892791612843,145.02587916896798
486,6,979.6866091736033,144.75669755695355
487,6,973.6318761157147,142.71533395996897
488,6,975.1002626999823,141.54567512795376
489,6,972.1277822851334,134.92301008849864
490,6,965.3350011177654,133.7921045913348
491,6,968.6012062762125,132.85112177560075
492,6,967.9321185969773,127.85352748414158
493,6,966.571479713815,127.76333237814438
494,6,962.8115189470516,125.56868799611281
495,6,959.9094950700974,122.1484473768898
496,6,956.187913008059,123.78363370818475
497,6,949.2487928108264,108.39060412236707
498,6,949.8649376817691,109.68552557055014
499,6,928.6104192685061,98.13905907007702
500,6,915.432511347748,86.84522518769134
501,6,922.8996226782365,88.56943617399583
502,6,902.7895890391158,89.28155704083377
503,6,915.1424814904042,91.24441776719576
504,6,903.3000969395155,92.66795273269332
505,6,879.9188128426999,82.98331495162263
506,6,899.3171983113857,81.04432250594988
507,6,899.9236352882931,79.5247501203246
508,6,882.8256292190777,78.90885171226071
509,6,881.8549963705793,81.40727841801814
510,6,885.0959489230347,85.460259880575
511,6,903.2580193328458,75.93610554321229
512,6,877.9486379087623,70.36763516847753
513,6,885.4852506372972,74.09760686174863
514,6,876.1528303841199,67.4776
515,6,890.3038644328742,74.6948733838107
516,6,898.0870548199853,75.60373890320308
517,6,890.4673700148157,85.76569245351766
518,6,923.336911600489,86.1355085851682
519,6,932.0053198229825,99.469616172495
520,6,937.3735108081605,102.3510732046011
521,6,943.7089888822577,105.51843204384244
522,6,957.7058420994995,106.30638609009382
523,6,959.9256934013811,122.24646909433818
524,6,957.6767748706413,112.32879400475923
525,6,963.0432642856081,117.47959527808926
526,6,975.1728438428611,123.7434944263513
527,6,972.9337974358973,126.72660707127326
528,6,977.3297908670329,126.58074665431755
529,6,980.2914391342729,125.87018523988144
530,6,988.6503148626946,130.10981681560932
531,6,993.0266851581762,126.92387823045742
532,6,993.6157926063161,131.35923255406686
533,6,998.139797349844,128.63402281344304
534,6,1006.657406818799,131.6088977832389
535,6,1032.4458033191117,133.13601218969353
536,6,1013.0360387276994,135.59288375623234
537,6,1025.3442873112742,138.54778740708912
538,6,1050.4867869249913,139.4421782017294
539,6,1070.1992521484735,136.6993377726546
540,6,1076.1093513804096,139.53286613016212
541,6,1066.5312971717005,139.58680325579536
542,6,1067.172840192225,139.89475708791667
543,6,1058.9810136493697,142.6838183395243
544,6,1066.0022521150877,144.8196952814262
545,6,1072.3141454060776,146.03939307195833
546,6,1090.2580187715164,147.47187948711144
547,6,1091.6622419466812,148.81149112154776
548,6,1091.5719918687432,148.12006736126946
549,6,1118.7056412884842,149.1235880790229
550,6,1122.5497081061465,149.78083639110355
551,6,1130.325023312346,150.9837222786545
552,6,1136.69354913406,151.50141372744878
553,6,1144.5188219997372,151.73827243011482
554,6,1145.7891792416349,152.34423466697197
555,6,1160.9823311831703,159.2807897348398
556,6,1184.0,155.09636473247042
557,27,1056.4625812999748,359.75840174454555
558,27,1055.056269608822,359.8391914294932
559,27,1051.1666686908643,361.1082092946917
560,27,1051.1801578903126,359.99404568110214
561,27,1049.424827414904,368.89231858435335
562,27,1049.4197803310979,371.20316710067965
563,27,1049.7164020609373,361.1623768316489
564,27,1049.3836835590728,374.37887711367677
565,27,1050.6502368184126,361.1678397579059
566,27,1050.8146811481292,359.95217072959093
567,27,1049.7196787638702,358.3556426577692
568,27,1049.7235701238249,359.8955143604397
569,27,1052.686320635232,359.86780036594894
570,27,1049.7379571928907,361.4483564644045
571,27,1049.7383776190748,361.63051173004925
572,27,1049.7384811421339,356.05506902452555
573,27,1055.1848003737432,357.9879372453307
574,27,1053.8985009229427,368.42183921190804
575,27,1049.2042671782167,355.8370407026588
576,27,1043.725987487932,359.86405195003755
577,27,1040.8714695208425,359.79790137981365
578,27,1040.7521281053773,367.0758393710462
579,27,1049.177651031102,373.4211037533329
580,27,1049.1674678129305,361.8538907214614
581,27,1049.0177720244042,360.7437761412574
582,27,1043.6668895379732,369.80170978579883
583,27,1049.1407512631395,364.16495212841625
584,27,1049.742320966764,360.04591272343225
585,27,1049.756412535586,360.3982900218034
586,27,1049.7677435753894,360.68086966250337
587,27,1049.7802477053865,359.99445568140055
588,27,1049.7870129500395,361.7775862147435
589,27,1049.788545434777,361.9456863363814
590,27,1049.831568997041,363.0990564539902
591,27,1049.8408318476484,363.1828619263449
592,27,1049.8442873840124,363.1927499503807
593,27,1049.8607517579846,363.2344246474965
594,27,1049.686510230682,362.859915717768
595,27,1049.8853862728101,362.31886330138997
596,27,1049.906221627947,362.4234087972757
597,27,1049.9242544502608,363.1957338032138
598,27,1049.9443613649826,362.9595297898565
599,27,1050.0572898818036,362.80589517031683
600,27,1052.6031839651782,362.7880227491344
601,27,1043.6923966595718,359.9863447671741
602,27,1050.2735898388637,363.7999368436215
603,27,1051.4295934658476,363.49004192239545
604,27,1049.7155493949952,353.281146552271
605,27,1051.159643871836,359.6564250439907
606,27,1053.1032255279133,357.26832720263474
607,27,1053.8011269565372,357.9166953931931
608,27,1052.748752696012,352.177
609,27,1053.9651137378576,362.8576819554381
610,27,1053.9742713832939,362.66208300234865
611,27,1054.7883525708444,362.6584335762304
612,27,1054.5399909384848,362.3341375202342
613,27,1054.5223530740338,362.1312927953451
614,27,1054.3408616479335,362.16514382744447
615,27,1054.469122995147,362.19102166245204
616,27,1052.6522432187135,362.2335573815022
617,27,1053.7847283997185,373.4665309797735
618,27,1053.6020763996019,361.9932252166651
619,27,1051.480154290033,362.6441499986031
620,27,1053.6010344971169,362.3918045598242
621,27,1053.5207503545414,362.5244153254039
622,27,1054.395623627001,369.7349098859816
623,27,1050.0576308249003,368.4582451423198
624,27,1053.123193699302,362.6470851040559
625,27,1054.9537623163412,368.387270201869
626,27,1053.4899840201458,358.4003648653962
627,27,1049.6820722099178,367.8080081865842
628,27,1051.5997901654373,362.4489940293811
629,27,1053.445736900025,362.4415345327059
630,27,1050.4458885803265,374.72160791772404
631,27,1052.6931282629587,363.30455767024614
632,27,1050.4160869329655,359.16939840571837
633,27,1049.1475932270112,363.3701406517268
634,27,1049.412112405179,366.8239118509979
635,27,1042.5963412004608,363.9467664639633
636,27,1050.46897487045,359.22921424199365
637,27,1049.5319458813897,362.6106934720771
638,27,1053.3234454891908,362.4744372864126
639,27,1051.123083193497,358.45280680965016
640,27,1050.43208143462,362.1504672041347
641,27,1051.134952313517,368.1123422805256
642,27,1050.9944348309841,362.06037382257114
643,27,1050.4387218669306,359.37008765800056
644,27,1051.6928723373169,355.5641662648701
645,27,1051.0229100273384,353.50448908001414
646,27,1056.2829016886271,354.6065907354932
647,27,1055.3274555028588,359.5026019384256
648,27,1055.4252736897135,363.016223829377
649,27,1054.1541620736662,362.86456168198083
650,27,1048.3778650829047,363.99555957740915
651,27,1049.345451919559,373.503415976246
652,27,1048.4158753298345,363.83779612561295
653,27,1041.7498243068887,362.73486035257906
654,27,1049.5175514440105,363.7899375072323
655,27,1049.5851735856763,362.36845142504046
656,27,1050.7646981309308,354.7229732951482
657,27,1049.0838131055666,359.5758302876556
658,27,1049.597800683463,364.16807799891524
659,27,1049.514422147309,365.44670586890163
660,27,1050.6341582399225,360.1810458467446
661,27,1050.936832619715,363.8300663225856
662,27,1050.2859982989748,364.11248662775535
663,27,1053.1956042488675,360.53140648457247
664,27,1053.1577562253424,364.0026220592416
665,27,1052.8274877512142,360.7144451035542
666,27,1049.2611150360467,356.95566220656644
667,27,1049.0591863575678,358.2584333782095
668,27,1041.7649276630266,373.0252485075264
669,27,1042.1103764769382,360.6387302928974
670,27,1049.06965853381,360.60961886102046
671,27,1049.680110649767,363.9194202680828
672,27,1050.494510949995,373.66853210361404
673,27,1053.2095457035596,360.6007120947283
674,27,1049.6067179394804,364.1001634199166
675,27,1049.6121448014376,360.5827289630367
676,27,1049.6338636519067,364.06236738055327
677,27,1049.513395351119,372.97739811188717
678,27,1055.6343033526705,360.4815972718297
679,27,1054.137628735223,360.4810886143324
680,27,1052.509613046906,358.20041429970894
681,27,1052.1973393150388,372.9975897071039
682,27,1038.5786945065818,376.21121518692945
683,27,1052.4005871791906,369.7927182243947
684,27,1049.6421378581088,372.9988814038625
685,27,1053.219021199402,360.380304352623
686,27,1053.2246644533975,368.35216174422584
687,27,1053.3050800806395,364.0229202445204
688,27,1049.652576333898,376.07969335602706
689,27,1049.6598059667897,368.78341667635755
690,27,1054.223106531184,363.8850631669391
691,27,1049.6775472482384,373.90711825720814
692,27,1050.4226776580608,359.6549096319786
693,27,1051.7869665450312,373.15362647670764
694,27,1050.4149145823635,375.27902942303706
